  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  0.   0.  14.  15.  20.   21.  35.  35.   0.   4.   4.   0.  16.   4.   4.  12. 
  0.   0.   4.   5.   0.    0.   4.   5.   2.   2.   2.  34.   0.   4.   8.   0. 
 12.  12.  23.  23.   7.    7.   4.   4.   4.   0.  14.   4.   4.  14.   0.   4. 
  0.   0.   3.   3.   0.    0.   3.   3.   0.   0.   0.   0.   4.   0.  12.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  18.   8.   0.   2.   8.  14.   0. 
  8.   9.  21.  21.  12.   13.   0.   0.   0.  16.  17.   0.   2.  16.  16.   0. 
 16.  16.   0.   0.  16.   16.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.  12.  12.   3.    3.  15.  15.   6.  20.   0.   6.   8.   0.   5.   6. 
  5.   6.   0.   0.   2.    3.   3.   3.  33.  12.  26.   0.   0.  12.  12.   4. 
  0.   0.   0.   0.   0.    0.   0.   0.   1.  19.   0.   3.   9.   0.  14.   1. 
 18.  18.   0.   0.  19.   19.   6.   7.   1.   0.   0.   0.   0.   0.   0.  13. 
  0.   0.   2.   2.   6.    7.   8.   9.  34.   0.   0.   2.   2.  15.   0.   4. 
 29.  30.   4.   4.  25.   25.   0.   0.   0.   2.  25.   0.   0.   0.   0.   0. 
  1.   2.   0.   0.   1.    2.   0.   0.  12.   0.   0.  22.  12.   9.  29.  12. 
 14.  14.   9.  10.   8.    8.   0.   0.   0.   8.   8.   0.   0.   8.   8.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  20.   0.   4.   0.   0.   9.   0.  17. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.  42.   4.   0.  14.   0.   0.  23. 
  2.   2.  10.  10.   0.    0.  12.  12.  11.   0.   0.  11.  11.   0.   0.  11. 
  2.   2.   0.   0.   0.    0.   2.   2.  50.   0.   0.  20.   0.   0.  20.   0. 
 11.  11.   0.   0.   2.    2.  12.  13.   0.   3.   0.   0.   0.   0.   0.  24. 
  3.   3.   9.   9.   2.    3.   3.   4.   0.   0.  28.   0.   0.  36.   0.   0. 
 22.  23.  17.  17.   3.    3.   2.   3.  12.   0.   0.  12.  12.   0.   0.  12. 
  0.   0.   1.   1.   3.    4.   2.   2.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.  35.  35.  25.   26.  17.  17.   0.   0.   0.   0.   0.   0.   0.   0. 
  3.   3.  20.  20.   0.    0.  17.  17.   1.   0.   0.   1.   1.   0.   0.   1. 
 23.  23.   0.   0.  16.   16.  39.  39.   8.  25.   0.   8.   8.   0.  25.   8. 
 13.  13.   0.   0.  13.   13.   0.   0.   6.   0.   0.  18.  24.   0.   0.   6. 
  0.   0.  13.  13.   0.    0.  13.  13.  20.  47.   0.  20.  20.   0.  11.  20. 
  0.   0.   0.   0.   0.    0.   0.   0.   8.   2.   8.   0.   0.   4.   2.  16. 
  2.   3.   0.   0.   2.    3.   0.   0.   0.  18.   4.   0.  29.   0.   0.  49. 
  7.   7.   0.   0.   7.    7.   0.   0.  23.  13.  15.   0.   0.  13.  13.   0. 
 13.  14.   3.   4.  10.   10.   0.   0.   0.  12.  10.  30.   9.  10.  10.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.   0.   0.   0.   0.  10.   0.  13.   0. 
  5.   5.  20.  20.   0.    0.  25.  25.   0.  12.   5.   8.   0.   5.   5.   0. 
  0.   0.  35.  35.   0.    0.  35.  35.   0.   0.  25.   0.   5.   0.   0.  46. 
 13.  13.  25.  26.   0.    0.  38.  39.  20.   0.   7.   0.   0.   0.   0.  17. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  11.  32.   0.   5.   0.   0.  25. 
 14.  14.  14.  14.  11.   11.   0.   0.   2.   0.   0.   2.   2.   0.   0.   2. 
 21.  21.   3.   3.   8.    8.  10.  10.  27.   0.   0.  27.  27.   0.   0.  27. 
  0.   0.  27.  27.   5.    5.  22.  22.  12.   0.   6.  12.  22.   0.   0.  33. 
  5.   5.   0.   0.   5.    5.   0.   0.  24.   0.   0.  24.  24.  23.   0.  38. 
 20.  20.   0.   0.  20.   20.   0.   0.   0.  25.  30.   0.  31.   9.   9.  12. 
 11.  11.  24.  24.   6.    6.   7.   7.  11.   0.   1.  11.  29.   0.   0.  11. 
 10.  10.   1.   1.   7.    7.  18.  18.   9.   9.   9.   0.   0.   9.  22.   0. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.   0.   0.   1.   0.   2.  26.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  20.   8.   0.  35.  30.   0.  28.  20. 
  6.   6.  11.  11.   0.    0.   5.   5.   0.   6.   6.   0.   0.   6.   6.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   6.   0.   7.   0.   0.   0.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   1.   0.   0.   8.   2.   0.   0.   1. 
  0.   0.   0.   0.   0.    0.   0.   0.  20.   0.   0.  20.  10.   0.  10.  10. 
  0.   0.   1.   1.   0.    0.   1.   1.   0.   4.   4.   0.   0.   4.   4.   0. 
  0.   0.  11.  11.   0.    0.  11.  11.   0.   0.   0.   0.   0.   0.   0.   0. 
  1.   1.  12.  12.   0.    0.  11.  11.   0.  10.  24.   0.  32.  10.  10.   0. 
 10.  10.   0.   0.  18.   18.  14.  14.   5.   0.   0.   5.   5.   0.   0.   5. 
  0.   0.  16.  17.   0.    0.  16.  17.   5.   0.   0.   5.   5.   0.   0.   5. 
  0.   0.   4.   4.   0.    0.   4.   4.   5.  23.  23.  39.   0.  25.  25.   0. 
  8.   8.   6.   6.   0.    0.   2.   2.   0.   0.   0.   0.   0.   0.   0.   0. 
  1.   2.   0.   0.   2.    3.   1.   1.  15.   0.   0.   0.   0.   0.   0.  17. 
 13.  14.   4.   4.   4.    4.   6.   6.  33.  14.   8.  33.  33.   0.   0.  33. 
  3.   3.   0.   0.  20.   20.  17.  17.   0.  44.   4.   0.  12.   4.   4.   2. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.  36.  44.   0.  38.  36.  36.   4. 
  6.   6.   0.   0.   6.    6.   0.   0.  32.   6.  33.   0.   0.  40.   6.  34. 
  0.   0.  11.  11.   0.    0.  11.  11.  12.   4.   4.  16.   0.  22.  16.   0. 
  0.   0.   2.   2.   0.    0.   2.   2.  21.   0.   0.  29.  21.  50.  24.  21. 
  0.   0.   5.   5.  25.   26.  21.  21.   0.   8.   8.   0.   0.   8.   8.   0. 
 26.  26.   0.   0.  23.   23.   3.   3.   0.  19.  12.   0.   0.   8.   8.  44. 
  0.   0.  19.  20.   0.    0.  19.  20.  25.   0.   0.   0.   0.  12.   0.   8. 
 17.  17.   0.   0.  17.   17.   0.   0.  43.   0.  19.   0.   0.  16.   0.  20. 
  3.   4.   8.   8.   0.    0.  10.  10.   9.   0.   0.  13.   0.   0.   0.   0. 
 10.  10.  10.  10.   0.    0.   0.   0.   7.   0.   0.   7.   7.   0.   0.   7. 
 11.  11.  29.  29.   0.    1.  17.  18.   7.   0.  46.   7.  31.   0.   0.   7. 
 17.  17.   3.   3.  14.   14.   0.   0.   0.  19.  19.   0.   0.  19.  19.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  11.   0.   0.  11.  11.   0.   0.  11. 
 24.  24.   1.   1.  10.   10.  35.  35.   0.   0.   0.   0.   0.   0.   0.   0. 
 22.  22.  23.  23.   0.    0.   2.   2.  18.   0.  14.  10.  10.   0.   0.  10. 
  3.   3.   0.   0.   0.    0.   3.   3.   5.  28.  28.   5.   5.   0.   0.  46. 
  0.   0.  16.  16.  17.   17.   1.   1.   6.   0.   0.   6.   6.   0.   0.   6. 
  0.   0.   8.   8.   3.    4.  10.  10.   0.  10.  10.   0.  47.  10.  10.   9. 
 23.  24.  17.  17.   0.    0.   6.   6.  14.   0.  22.  12.  12.   0.   0.  12. 
  0.   0.   3.   4.   0.    0.   3.   4.   0.   0.   0.   0.   9.   0.   0.  25. 
  0.   0.   1.   1.   0.    0.   1.   1.  14.   7.  18.   0.   0.  14.   7.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   5.   5.   0.   0.  16.   5.  43. 
  0.   0.  12.  13.   0.    0.  12.  13.   0.  21.  17.   0.   0.   3.   3.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  10.   0.   1.  28.   0.   0.   0. 
 16.  17.   2.   2.   0.    0.  15.  16.   8.   0.   0.  19.   0.   0.   0.   0. 
 16.  16.  12.  12.  16.   16.   0.   0.  18.   0.  27.  18.  18.  45.   0.  18. 
  0.   0.  16.  16.  28.   28.  32.  32.   4.   0.   0.   4.  14.   0.  27.   4. 
  2.   2.   0.   0.  14.   14.  12.  12.  26.   0.   0.  26.  26.   0.   0.  26. 
  0.   0.   1.   1.   1.    1.   0.   0.   0.   0.  16.   0.   0.   8.   0.   2. 
  0.   0.  28.  28.  28.   28.   0.   0.   0.   3.   3.   0.   0.   3.   3.   0. 
  0.   0.   0.   0.   7.    7.   7.   7.  15.   4.   4.   0.   0.  30.  18.   0. 
  0.   0.   0.   1.   0.    0.   0.   1.  18.   0.  29.  18.  18.  31.   0.  18. 
  6.   6.   0.   0.   2.    3.   8.   9.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   9.  10.   0.    0.   9.  10.   0.  21.   3.   0.   0.   3.  11.   0. 
 13.  13.   0.   0.   7.    7.  10.  10.   0.  25.   0.   0.   0.   0.  15.   0. 
  4.   4.   9.   9.  13.   13.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.  16.  17.   0.    1.  16.  16.   8.   0.   0.  18.   8.   5.  16.   8. 
  0.   0.   2.   3.  22.   23.  25.  25.   0.  17.  13.   0.   9.  13.  13.  23. 
  2.   2.  12.  13.  18.   19.   4.   4.   0.   0.   0.   0.  10.   0.  50.   0. 
  3.   3.   0.   0.   3.    3.   0.   0.   6.   0.   0.   8.   6.  19.   0.   6. 
  0.   0.   9.   9.   0.    0.   9.   9.   4.   0.   0.   4.   4.   0.   0.   4. 
  8.   8.   1.   1.   9.    9.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
 13.  13.  32.  32.   8.    8.  11.  11.   0.   4.  18.   0.   4.   4.   4.   0. 
  6.   6.   6.   6.   1.    1.  13.  13.   0.   2.   2.   0.   0.   2.   2.   0. 
  0.   0.   6.   7.   0.    0.   6.   7.  15.   0.  14.   0.   0.  13.   0.   0. 
  6.   6.   0.   0.   6.    6.   0.   0.   0.   8.   0.   0.  40.   0.  18.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  14.   0.   0.  14.  14.   0.   0.  14. 
  0.   0.  16.  16.   0.    0.  16.  16.   0.  26.  26.   0.   0.  26.  26.   0. 
  1.   1.   0.   0.  13.   13.  13.  14.  45.  28.  28.   0.   0.  28.  28.  28. 
  0.   0.  10.  10.  12.   12.   2.   2.   0.   2.   2.   0.   0.   6.   8.   0. 
  0.   0.  10.  10.   0.    0.  10.  10.   0.  22.  22.   0.   0.  22.  22.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  34.   3.   0.  20.   0.   0.   0. 
  0.   0.  17.  17.  19.   19.   2.   2.  21.   0.   0.  21.  21.   9.   3.  21. 
  0.   0.  17.  17.   0.    0.  17.  17.  24.   0.  33.  24.  30.   0.   0.  24. 
 13.  14.   7.   7.  20.   21.   0.   0.  15.   0.   9.  15.  34.   0.   0.  37. 
  6.   6.   0.   0.   4.    4.   9.  10.  11.   0.   0.  11.  11.   0.   0.  11. 
 16.  17.   0.   0.   0.    0.  16.  17.  12.   0.   0.   8.   6.   0.  37.   6. 
  4.   4.   0.   0.   0.    0.   4.   4.  26.  11.   8.  26.  26.   0.   0.  26. 
  2.   2.   0.   0.   2.    2.   0.   0.  14.  14.   0.  14.  14.   0.   6.  14. 
  3.   4.   0.   0.   1.    1.   2.   3.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  16.   0.  38.   0.   0.   8.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  22.   1.   1.   3.   0.   1.   1.   0. 
  8.   9.   2.   2.   0.    0.   6.   6.  36.  30.  30.   8.   0.  30.  30.   0. 
  7.   8.   4.   4.   1.    1.  12.  13.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   7.   7.   0.    0.   7.   7.   0.  10.  10.   0.   0.  10.  10.   0. 
 12.  12.   6.   6.  18.   18.   0.   0.   0.  14.  14.   0.   0.  14.  14.   0. 
 10.  11.   0.   0.   5.    5.  15.  16.   0.  17.   3.   0.   0.   3.   3.  18. 
 11.  11.  32.  32.  11.   11.  10.  10.   0.  14.  14.   0.   0.  14.  14.   0. 
  0.   0.   9.   9.   0.    0.   9.   9.   0.   0.   0.   0.   0.   0.   0.   0. 
  4.   4.   1.   2.   0.    0.   2.   3.   1.  18.  13.   1.   1.   0.   0.   1. 
 18.  19.   0.   0.  18.   19.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  9.   9.   0.   0.  12.   12.   3.   3.  11.  38.   0.  11.  21.   0.  22.  11. 
  0.   0.   0.   0.   1.    2.   1.   2.   8.   0.   0.   6.   6.  44.   0.  18. 
  7.   7.  21.  21.   9.   10.   4.   5.   0.   0.   0.   2.   0.   4.   0.   0. 
  2.   3.   0.   0.   2.    3.   0.   0.   0.  30.   4.   0.  17.   4.   4.  40. 
 13.  14.   5.   5.   0.    0.   9.   9.  43.   0.   0.  22.   0.   0.   0.   0. 
 15.  16.  29.  29.   0.    0.  14.  14.  37.  26.  26.   5.   0.  26.  26.   0. 
 14.  14.  23.  24.  27.   28.   0.   0.   0.  24.  34.   0.   5.  24.  24.   0. 
  3.   3.   0.   0.   7.    7.   4.   4.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  24.   0.   8.   2.   2.   0.   0.   2. 
  0.   0.   0.   0.   0.    0.   0.   0.  15.   0.   0.  13.   0.  12.  24.   0. 
  7.   8.  14.  14.   0.    0.   6.   7.  33.   0.   0.  11.   0.  12.   0.   0. 
  5.   6.   0.   0.  12.   13.  13.  13.  33.   6.   6.   0.   0.   6.   6.   6. 
 11.  11.   0.   0.  12.   12.   1.   1.  30.   8.   8.   0.   0.  46.   8.  20. 
 12.  12.  20.  20.   0.    0.  32.  32.   0.  32.   2.   0.   0.   0.   0.  12. 
 14.  15.  14.  14.   0.    0.   1.   1.   0.  12.  12.   0.   0.  12.  12.   0. 
  5.   5.   0.   0.  26.   26.  31.  31.  24.   0.   0.   2.   2.   0.   0.   5. 
  0.   0.   4.   4.   6.    6.  10.  10.   2.   6.   0.   2.   4.   0.  10.   2. 
  0.   0.   0.   0.   0.    0.   0.   0.   8.   0.   0.  38.   7.  12.   4.   7. 
  6.   6.   0.   0.   7.    7.   1.   1.  18.   6.   0.  18.  24.   0.  28.  18. 
 11.  12.   0.   0.  11.   12.  21.  21.   0.   3.   1.   0.   0.   1.   1.  30. 
  0.   0.  14.  14.  17.   17.  15.  15.  16.   0.   0.  16.  16.   0.   0.  16. 
  0.   0.   0.   0.   0.    0.   0.   0.   8.   0.   0.   8.   8.   0.   0.   8. 
  8.   8.  15.  16.   7.    7.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   4.   4.   0.    0.   4.   4.  14.   0.   0.  14.  14.   0.   0.  14. 
  1.   1.   0.   0.   0.    0.   1.   1.   0.   3.   3.   0.   0.   3.   3.   0. 
 12.  12.   0.   0.  12.   12.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   1.   2.   0.    1.   1.   1.   0.   9.   9.   0.   0.   9.   9.   0. 
  0.   0.   0.   1.   0.    0.   0.   1.   0.   9.  13.   0.  36.   5.   5.  19. 
 19.  19.  17.  17.   2.    2.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
 29.  30.  12.  13.   2.    2.  15.  15.  15.   0.  12.   0.   0.   0.   0.   0. 
  0.   0.   7.   7.   0.    0.   7.   7.  21.   0.   0.  46.  15.  21.  41.  15. 
  1.   2.   0.   0.   1.    2.   0.   0.   4.  10.   0.   4.  34.   0.   0.  18. 
 12.  12.  13.  13.   0.    0.   7.   7.   0.  13.  13.   0.   0.  13.  13.   0. 
  0.   0.   6.   6.   0.    0.   6.   6.   0.  32.  32.   0.   0.  32.  32.   0. 
  0.   0.  21.  21.  14.   14.  29.  29.   0.   6.   6.   0.   0.   8.   6.   3. 
  0.   0.   0.   0.   3.    4.   3.   4.   0.  15.  15.   0.   0.  15.  15.   0. 
 16.  16.   0.   0.   6.    6.  10.  10.  16.   0.   0.  16.  16.   0.   0.  16. 
  0.   0.  34.  34.   5.    5.  29.  29.   0.   0.   0.   0.   0.   0.   0.   0. 
  3.   3.   0.   0.   3.    3.   0.   0.  42.  11.  11.  30.   0.  20.  47.   0. 
  0.   0.   7.   7.  26.   27.  20.  21.  24.   0.   0.  24.  24.  12.   8.  24. 
  0.   0.   0.   0.  39.   39.  39.  39.   5.  37.   0.   5.  22.   0.  10.   5. 
 26.  27.   8.   9.  20.   20.   0.   0.   2.   0.   0.   2.   2.   0.   0.   2. 
 34.  35.   0.   0.  19.   20.  15.  15.   0.   0.   0.   0.   0.   0.   0.   0. 
 10.  10.   0.   0.  10.   10.   0.   0.   0.   4.   3.   0.  22.   3.  28.   0. 
 22.  23.  27.  27.   0.    0.  23.  23.   0.  26.  17.  32.   0.  17.  17.   0. 
 13.  13.  27.  28.   6.    6.   8.   9.   0.   0.   0.   7.  18.   0.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   1.   0.  16.   1.   4.   0.   0.   2. 
  0.   0.   5.   5.   5.    5.   0.   0.   0.   0.  24.   0.   9.   0.   0.  50. 
  0.   0.   0.   0.   3.    3.   3.   3.  50.   0.   0.  16.  16.  32.   0.  20. 
 16.  16.   0.   0.   2.    3.  18.  19.   0.  24.   2.   0.   0.   2.   2.  27. 
 14.  14.   0.   0.  14.   14.   0.   0.   9.  14.  14.   5.   0.  24.  14.   0. 
  0.   0.  16.  16.  16.   16.   0.   0.  10.   0.  22.  10.  10.  34.   0.  26. 
 20.  20.  31.  31.   0.    0.  18.  18.  16.   7.   7.   0.   0.   7.   7.   0. 
  4.   4.   0.   0.   4.    4.   0.   0.   5.   0.   0.   5.   5.   0.   0.   5. 
  0.   0.  10.  10.   3.    3.   7.   7.  10.   0.   8.  10.  10.  28.   0.  19. 
  5.   5.   5.   5.  19.   19.  29.  29.  28.  16.  16.   0.   0.  16.  16.  24. 
 17.  17.   0.   0.  16.   16.  19.  20.  24.   0.   0.  18.  18.   0.   6.  18. 
  1.   1.   0.   0.   1.    1.   0.   0.  16.   0.   0.   0.   0.   0.  10.   0. 
 21.  21.   0.   0.  21.   21.   0.   0.   2.  16.  22.   2.  38.   0.   0.  12. 
  4.   4.   0.   0.   2.    3.   6.   7.   1.   0.   0.   0.   0.   0.   0.   5. 
  3.   4.   0.   0.   3.    4.   0.   0.   3.   0.   0.   3.   3.   0.   0.   3. 
  0.   0.  11.  11.   0.    0.  11.  11.   0.   0.   0.   0.   0.   7.   0.  37. 
  0.   0.  13.  14.  24.   24.  22.  23.   0.  14.  14.   0.   0.  14.  14.   0. 
  0.   0.   9.   9.   0.    0.   9.   9.   4.  10.  24.   4.  21.   0.   0.  11. 
  4.   4.   0.   0.   4.    4.   0.   0.   5.   0.   0.   5.   5.   0.   0.   5. 
  7.   7.   0.   0.   0.    0.   7.   7.   6.   0.   0.   6.   6.   0.   0.   6. 
  0.   0.  11.  12.   4.    4.  15.  16.  39.  15.  15.   0.   0.  39.  15.   3. 
  0.   0.  15.  15.   3.    3.  12.  12.   9.   0.   0.   9.   9.   0.   0.   9. 
 16.  17.   0.   0.  31.   32.  15.  15.   0.   4.   4.   0.   0.   4.   4.   0. 
 33.  33.   0.   0.  23.   23.  27.  28.  10.  10.   0.  10.  10.   0.  15.  10. 
  0.   0.   3.   3.   3.    4.   1.   2.   0.  10.  10.   0.  12.  10.  42.   0. 
  0.   0.  11.  11.  13.   13.  18.  18.   0.   4.   4.   0.   0.   4.   4.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  46.  20.   0.  32.  10.  10.   2. 
  0.   0.   0.   0.   0.    0.   0.   0.  23.   0.   0.  23.  23.   0.   0.  23. 
  0.   0.   7.   7.   0.    0.   7.   7.  32.   0.   0.  31.   0.  18.   0.   0. 
 26.  27.   8.   9.  10.   10.   8.   8.  17.   0.   0.  17.  17.   0.   0.  17. 
  0.   0.  10.  10.   0.    0.  10.  10.  13.  21.   6.  13.  13.   0.   0.  28. 
  0.   0.  10.  10.  10.   10.   0.   0.   0.   3.   3.   0.   0.   3.   3.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   2.  19.   0.  16.  20.   0.   0.   2. 
  6.   6.   0.   0.   6.    6.   0.   0.   0.  14.   6.   0.  34.   0.   0.  22. 
  0.   0.  15.  15.   0.    0.  15.  15.   0.   6.   6.   0.   0.   6.   6.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  18.  10.   0.  15.   6.   6.   0. 
 12.  12.   0.   0.   7.    7.  19.  19.   0.   4.   4.   0.   0.   4.   4.   0. 
 15.  16.  14.  14.  34.   34.   4.   5.   0.   4.   4.   0.   0.  10.   4.  43. 
 16.  17.   0.   0.  16.   17.   0.   0.   0.   8.  36.   0.   0.  14.   8.  10. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  17.   6.   0.  36.   0.   0.   8. 
  0.   0.   1.   1.   1.    1.   0.   0.   8.   0.  17.   8.  42.   0.   0.  12. 
  9.  10.   3.   3.  14.   14.   1.   2.   0.   0.   0.   0.   0.   0.   0.   0. 
  1.   1.  10.  11.   0.    0.  11.  12.  19.   0.   0.  19.  19.   0.   0.  19. 
  0.   0.   6.   6.   6.    6.   0.   0.   0.   2.   2.   2.   0.  16.  12.   0. 
 10.  10.   5.   5.  23.   24.   8.   8.   0.   2.   2.   0.  10.   2.   2.  14. 
 14.  14.   0.   0.   0.    0.  14.  14.   0.  18.  13.   4.   0.  13.  20.   0. 
  0.   0.  16.  16.  13.   13.  29.  29.   0.  22.   0.   0.  14.   0.   2.   0. 
  9.   9.   7.   7.  24.   25.   8.   8.   0.  28.  28.   0.   0.  28.  28.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   2.   2.  28.   0.  16.   7.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  28.   7.  36.  15.   7.  10.   0. 
  0.   0.   0.   0.  14.   15.  14.  15.   0.   0.   0.   0.   0.   0.   0.   0. 
  1.   2.  10.  11.   9.    9.   0.   0.   0.  14.  14.   0.   0.  14.  14.   0. 
  0.   0.   0.   0.  10.   11.  10.  11.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   4.   4.   4.    4.   0.   0.   0.   5.  17.   0.  21.   5.   5.  32. 
 13.  14.   5.   5.  18.   19.   0.   0.   0.   3.  23.   0.   0.  31.   3.  26. 
  0.   0.   2.   2.   0.    0.   2.   2.  13.   0.   0.  13.  13.   0.   0.  13. 
  0.   0.   0.   0.   0.    0.   0.   0.  23.  13.   0.  38.  24.   0.  50.  23. 
 10.  10.  22.  22.   0.    0.  12.  12.  34.   0.   0.  20.  16.   6.   0.  16. 
  0.   0.   4.   4.   5.    5.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0. 
  4.   5.  15.  15.   8.    9.  28.  28.  18.   0.   0.   0.   0.   0.  33.   0. 
  5.   6.   3.   3.   0.    0.   3.   3.  27.  14.  45.   0.   0.  14.  14.   0. 
 19.  19.  36.  37.   5.    5.  12.  12.   4.   0.   0.  22.   4.  20.   0.   4. 
  0.   0.  18.  18.   0.    0.  18.  18.  14.   0.   0.  14.  14.   0.   0.  14. 
 11.  12.   0.   0.  16.   17.   6.   6.   0.   0.   0.   0.   0.   0.   0.   0. 
  3.   3.  17.  17.   3.    3.  11.  11.   0.   0.  19.   0.   0.  32.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   2.   0.   0.   0.   0.  28.   0.  47. 
 14.  15.   0.   0.   0.    0.  14.  15.  20.   0.   0.   8.   4.   0.  39.   4. 
  6.   6.   0.   0.   7.    7.   1.   1.  16.   0.   0.  16.  16.   0.   0.  16. 
 45.  46.  15.  15.  10.   10.  20.  20.   0.   1.   1.   0.   0.   1.   1.   0. 
  2.   3.   2.   3.   0.    0.   0.   0.  38.   0.   3.  22.  22.  35.   0.  22. 
  4.   4.  12.  12.  40.   41.  25.  25.   0.  10.  10.   0.   0.  10.  10.   0. 
  0.   0.   0.   0.   1.    1.   1.   1.   0.  11.   6.   0.   6.   6.  13.   0. 
  9.   9.   0.   0.   9.    9.   0.   0.  14.   3.  46.  14.  26.   0.   0.  14. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  12.  12.   0.   0.  12.  12.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  41.   0.   0.  16.  16.  24.  20.  16. 
  0.   0.  16.  16.   6.    6.  10.  10.   0.  16.  16.   0.   0.  16.  16.   0. 
 18.  19.   0.   0.  15.   15.  16.  17.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  14.  14.   0.   0.  14.  14.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.   0.  16.  16.   0.   8.  16.  18.   0. 
 19.  19.   0.   0.  19.   19.   0.   0.   8.   0.   0.   8.   0.  10.  44.   0. 
  0.   0.   6.   6.   0.    0.   6.   6.  18.   6.   6.  12.   0.  26.  46.   0. 
 19.  19.   0.   0.   3.    3.  16.  16.   0.   3.  10.   0.   0.   0.   0.  12. 
 10.  11.   0.   0.  10.   11.   0.   0.  10.   0.   0.  10.  10.   0.   0.  10. 
 11.  11.   2.   2.   9.    9.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  6.   6.   0.   0.   6.    6.   0.   0.   0.   0.  18.   0.   0.  41.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  20.  26.   0.  47.  15.  15.  12. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  11.  17.   0.  34.   0.   0.   8. 
  4.   4.   0.   0.  12.   12.   8.   8.   0.  26.   0.   0.   6.   0.   0.  18. 
  0.   0.   3.   3.   0.    0.   3.   3.  28.   9.   9.   0.   0.  15.   9.   0. 
  0.   0.  37.  38.  31.   32.   6.   6.   0.   0.   0.   7.   0.   3.  45.   0. 
  1.   1.  23.  24.  12.   13.  10.  10.   0.   0.   0.   4.   0.   5.   0.   0. 
  0.   0.   3.   3.  15.   15.  18.  18.  20.   6.   6.   0.   0.  28.   6.  14. 
  0.   0.   0.   0.   0.    0.   0.   0.   6.   0.   0.   6.   6.   0.   0.   6. 
  6.   6.   0.   0.   6.    6.   0.   0.  12.   5.   0.  15.  12.   0.  30.  12. 
  0.   0.   1.   2.   0.    0.   1.   2.   0.   2.   2.   0.   0.   2.   2.   0. 
 22.  22.   0.   0.  16.   17.   5.   6.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   3.   3.   0.   0.   3.   3.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.   0.   2.   2.   0.   0.   2.   2.   0. 
  0.   0.   7.   7.   0.    0.   7.   7.   0.  30.  12.  28.  20.  12.  12.   0. 
 27.  27.   2.   2.  11.   11.  40.  41.   0.   0.   0.   0.   0.   0.   0.   0. 
 11.  11.  12.  12.   0.    0.   1.   1.   0.   0.   0.  28.  24.   0.   0.   0. 
