  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
 23.  23.   0.   0.  23.   23.   0.   0.  14.  14.  14.   0.   0.  62.  22.   0. 
  0.   0.  17.  18.   8.    8.  25.  26.  22.   0.   0.  12.  12.  50.   0.  28. 
 14.  14.   6.   6.   9.    9.  29.  29.  32.   0.   0.  26.  26.   0.  21.  26. 
  0.   0.  45.  45.   6.    6.  39.  39.  14.   0.  34.  14.  32.   0.   0.  26. 
 36.  36.  11.  11.   5.    5.  20.  20.  50.  28.  28.   8.   0.  28.  28.   0. 
 17.  17.  12.  12.   5.    5.   0.   0.   0.  64.  14.  63.  45.  14.  14.   0. 
  3.   3.   6.   6.  29.   30.  21.  21.  12.   0.   0.  12.  12.  29.   6.  12. 
 15.  15.  22.  22.   0.    0.   7.   7.  16.   0.   0.   4.   0.  28.   0.   0. 
  8.   8.  22.  23.   7.    7.  37.  38.   5.  17.   0.   5.   5.   0.   0.  22. 
 13.  13.   1.   1.  17.   18.   3.   3.   0.   7.   7.   0.  39.   7.   7.  19. 
  0.   0.   3.   3.   2.    2.   5.   5.  45.   0.   0.  12.  12.  18.   0.  23. 
  0.   0.  18.  18.   4.    4.  14.  14.   0.   9.   9.  28.  37.   9.  32.   0. 
 24.  25.  17.  17.   0.    0.  39.  40.   6.  26.   6.   6.   6.   0.   0.   6. 
  0.   0.  10.  10.   2.    2.   8.   8.   0.  14.  16.   0.   0.  53.  14.  44. 
 16.  16.  16.  16.  32.   32.   0.   0.   0.   3.  16.   0.   0.  21.   3.  36. 
 13.  14.   0.   0.  13.   14.   0.   0.   7.   2.   2.  29.   0.  24.  30.   0. 
 25.  25.  20.  20.   0.    0.  27.  27.   6.  49.  37.   6.   6.   0.   0.   6. 
 14.  14.  17.  17.   0.    0.   3.   3.  23.   0.   0.  43.   6.   2.   0.   6. 
  0.   0.  40.  40.   4.    5.  35.  36.  28.   0.  44.  28.  56.   0.   0.  40. 
 32.  32.  20.  20.  16.   16.   0.   0.   0.  10.  10.  27.  25.  10.  10.   0. 
 27.  28.   0.   1.  14.   14.  13.  13.   4.  22.  22.  22.   0.  22.  22.   0. 
 10.  10.   8.   8.  18.   18.   0.   0.  26.   0.   0.  46.  26.   1.  28.  26. 
 22.  22.  11.  11.   0.    0.  33.  33.  33.   0.   0.  51.  26.   0.   2.  26. 
 11.  11.   9.   9.  18.   18.   0.   0.   0.   4.   4.   8.  60.   4.   4.   0. 
 31.  31.  18.  18.  33.   33.   0.   0.   8.   0.   0.  28.   8.  45.   0.   8. 
 14.  14.  26.  26.   0.    0.  40.  40.  24.   4.  40.   0.   0.   4.   4.   6. 
  0.   0.   5.   5.   2.    2.   7.   7.   0.  46.  23.   0.  32.  23.  23.  54. 
 15.  15.   0.   0.   4.    4.  11.  11.  22.  25.  27.  22.  22.   0.   0.  32. 
 24.  24.  25.  25.  49.   49.   0.   0.  14.   0.   6.  14.  14.  21.   0.  34. 
  3.   3.   0.   0.  13.   14.  10.  11.  15.  30.   0.  15.  45.   0.  24.  15. 
 51.  52.  33.  34.   8.    8.  10.  10.  13.  14.  14.   5.   0.  14.  14.   0. 
 23.  23.   8.   8.  14.   14.   1.   1.   8.  31.   0.  30.   8.   0.   0.   8. 
 19.  19.   6.   7.   0.    0.  25.  26.  28.   0.  22.   4.   4.   0.   0.  10. 
  5.   5.  18.  18.   0.    0.  13.  13.  25.   4.  22.   0.   0.  28.   4.   0. 
  4.   4.   0.   0.   4.    4.   0.   0.   0.  19.  27.   0.  34.   8.   8.  18. 
  3.   3.   1.   1.   4.    4.   0.   0.   0.  24.  54.   0.   7.  24.  24.  36. 
 15.  15.   0.   0.   9.    9.   6.   6.   3.  18.  18.  46.   0.  18.  24.   0. 
 10.  10.  19.  19.  55.   55.  26.  26.   0.  22.  22.   0.   0.  28.  26.   0. 
  4.   4.   0.   0.   4.    4.   0.   0.  24.  60.   0.  30.  32.   0.  20.  24. 
  0.   0.   5.   5.   7.    7.  12.  12.  42.   0.   0.  14.  14.  16.   0.  28. 
 10.  10.  28.  28.   0.    0.  18.  18.  13.  34.  28.  13.  13.   0.   0.  13. 
 13.  13.   3.   3.  10.   10.   0.   0.  30.   0.   0.  42.  27.  32.   0.  27. 
  9.   9.  25.  26.   5.    5.  11.  12.  16.   0.   0.  36.  16.  59.   0.  16. 
 40.  40.   0.   0.  16.   16.  27.  28.  39.  16.  16.   0.   0.  16.  64.   0. 
  0.   0.  18.  18.   9.    9.   9.   9.   8.   0.   0.  36.  14.   0.  10.   8. 
  3.   3.  35.  35.  23.   24.   8.   9.  16.   0.  44.  16.  42.   0.   0.  16. 
 16.  17.  13.  13.   0.    1.   3.   3.   3.  35.  14.   3.   3.   0.   0.   3. 
