  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
3185.797    4.569   -4.547    0.225   -0.186   -0.412    0.435   -0.374    0.373 
2913.746    2.275    2.258   -2.292   -2.201   -2.064   -2.159    2.355    2.391 
3069.384   -0.920   -1.006    3.109    3.037   -0.808   -0.809    2.986    3.211 
3082.607    3.390    3.170    1.286    1.150    2.847    2.888    0.381    0.723 
3109.337    2.058    1.833    1.975    2.306   -2.910   -2.505   -1.869   -2.550 
3157.950    0.349   -0.376    1.323   -1.376    1.035   -0.615    4.466   -4.029 
3162.778    0.742   -0.624    4.178   -4.113    0.601   -1.131   -1.722    1.317 
3167.278   -4.360    4.633    0.893   -0.672   -0.005   -0.055    0.118   -0.147 
3180.245    0.100   -0.241    0.950   -1.222   -4.347    4.499    0.628   -0.355 
2916.264    2.409    2.316   -2.073   -2.105   -2.232   -2.272    2.286    2.319 
3073.788    3.334    3.189    0.621    0.622    3.031    3.168    0.101    0.355 
3084.970   -0.729   -0.853    2.903    2.919    0.077   -0.081    3.451    3.403 
3114.506   -1.826   -2.020   -2.835   -2.684    2.314    2.570    1.935    1.836 
3159.995   -4.368    4.476    0.401   -0.446   -0.246    0.412    1.080   -0.845 
3169.150    0.434   -0.279   -0.046   -0.095    3.707   -3.444    2.785   -2.859 
3169.618    1.065   -0.876    0.166    0.023   -2.883    2.770    3.427   -3.494 
3183.756   -0.347    0.450   -4.541    4.606   -0.101    0.013    0.138   -0.176 
2920.466    2.339    2.326   -2.276   -2.274   -2.123   -2.120    2.284    2.304 
3072.052    2.786    1.955   -1.825   -1.814    1.139    1.142   -2.744   -3.593 
3079.988    2.916    2.866    2.698    2.483    1.934    1.927    1.493    1.300 
3111.351    1.216    0.654    2.446    2.225   -3.361   -3.370   -1.349   -2.100 
3156.213   -3.166    4.082    0.698   -0.665   -0.115   -0.176   -3.152    1.984 
3167.734    1.855   -1.451   -2.823    3.110    0.044   -0.192   -3.198    2.892 
3171.821   -2.108    2.190   -3.352    3.449   -0.474    0.444    2.140   -2.123 
3185.710   -0.241    0.229   -0.274    0.264    4.576   -4.570    0.320   -0.301 
2927.852   -2.244   -2.298    2.280    2.228    2.239    2.294   -2.279   -2.242 
3079.153    0.380    0.671    1.859    1.832    1.588    2.685    3.849    3.065 
3081.442   -3.305   -2.772    1.251    1.195   -2.531   -2.891    1.118    1.986 
3112.274    2.781    2.044    3.243    3.341   -1.419   -2.109   -0.934   -0.892 
3161.097    1.362   -2.207   -0.061   -0.036   -2.650    1.419    3.367   -3.812 
3174.619   -2.519    3.024   -1.174    1.449   -3.657    2.929   -1.038    0.065 
3182.748   -2.489    2.727    3.408   -3.249    0.511   -0.783    1.460   -1.848 
3184.353   -1.833    1.686   -2.863    2.897    2.306   -2.205    2.170   -2.120 
2906.591    2.359    2.028   -2.041   -2.062   -2.148   -2.175    2.376    2.687 
3064.937    1.245    0.507    2.668    2.762    1.871    1.884    2.459    3.387 
3077.662   -2.709   -2.321    1.733    2.022   -3.183   -3.008    1.368    0.786 
3110.196    3.058    2.706    2.163    2.496   -1.819   -1.479   -2.375   -1.698 
3145.006   -0.444    1.784    0.483    0.127    0.185    0.267    4.573   -4.071 
3162.595   -0.080   -0.031   -1.838    1.446   -4.089    4.412    0.098    0.032 
3171.147   -0.966    1.043    4.268   -4.010   -1.677    1.529   -0.416    0.495 
3177.731   -4.054    4.543   -0.954    1.066    0.516   -0.297   -0.947    1.299 
2915.531    2.136    2.244   -2.210   -2.104   -2.307   -2.441    2.343    2.221 
3066.765    2.461    2.530   -0.951   -1.105    3.332    3.864    0.695    0.115 
3072.891   -0.694   -0.635    2.455    2.462    0.268    1.089    4.019    3.298 
3106.391    3.252    2.800    2.660    3.283   -1.161   -0.989   -1.255   -1.189 
3148.371    0.113    0.264    1.247   -0.609    4.494   -3.811   -1.054    1.859 
3158.654    1.631   -1.792    0.888   -0.934    1.072   -1.409    3.710   -4.136 
3173.166    3.597   -3.543    1.985   -2.133   -1.004    1.003   -1.563    1.856 
3178.375   -2.087    2.480    4.074   -3.658   -1.027    0.524    0.131   -0.524 
2920.205    2.393    2.322   -2.216   -2.261   -2.177   -2.123    2.235    2.319 
3078.390    2.379    2.329    2.573    2.549    2.120    2.102    2.012    2.089 
3085.728    2.511    2.573   -1.897   -1.879    2.009    1.984   -2.624   -2.612 
3115.540   -1.575   -1.912   -2.529   -2.192    2.644    2.916    2.251    1.960 
3164.439    4.190   -4.126   -1.186    1.325    0.413   -0.564   -1.431    1.195 
3171.598   -1.627    1.380   -0.319    0.093    1.245   -0.998   -4.076    4.255 
