  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  7.   7.   1.   1.   0.    1.   5.   6.  18.  24.  31.   0.   0.  24.  24.   0. 
 24.  25.   9.  10.  15.   15.   0.   0.  20.  46.  59.  20.  60.   0.   0.  20. 
  0.   0.   7.   7.   0.    0.   7.   7.   0.  46.  29.   0.  16.  24.  24.  12. 
  3.   4.  17.  17.  56.   56.  35.  36.   2.   0.   0.   2.   2.  25.  10.   2. 
  0.   0.  24.  25.  29.   29.  53.  54.  29.  22.  22.   0.   0.  30.  22.  17. 
  0.   0.  34.  35.  12.   12.  24.  25.   0.   8.   8.   0.   0.  24.   8.  45. 
  3.   3.  13.  13.   5.    5.  21.  22.  24.   2.   0.  24.  24.   0.  39.  24. 
 18.  18.  15.  15.   3.    3.   0.   0.   2.  22.   0.   4.   4.   0.   0.   2. 
 12.  13.   0.   0.  12.   13.   0.   0.  38.   2.   2.  57.   0.  37.   7.   0. 
  8.   8.  15.  15.   4.    4.   3.   3.  18.   0.  36.  18.  18.   4.   0.  18. 
 28.  28.   0.   1.  15.   15.  12.  13.  12.  33.   0.  48.  12.   0.   0.  12. 
  0.   0.   2.   2.   3.    3.   5.   5.  12.   0.   0.   5.   5.  46.  20.   5. 
  0.   0.  26.  26.  15.   16.  41.  42.  18.  30.   0.  18.  18.   0.   0.  26. 
 38.  38.  31.  32.   0.    0.  12.  13.  25.  21.  10.  25.  25.   0.   0.  25. 
  1.   1.   0.   0.   2.    3.   1.   2.  20.  30.   0.  20.  32.   0.   0.  30. 
 35.  36.  18.  18.   0.    0.  35.  35.   0.  16.  16.  11.   0.  16.  16.   0. 
  2.   3.  21.  22.   0.    0.  24.  24.  34.   3.   0.  64.  34.   0.  54.  34. 
  7.   7.   0.   0.  23.   23.  16.  16.   0.  10.   6.   0.  19.   6.  12.   0. 
 10.  11.   2.   3.  36.   36.  23.  23.  28.   0.   0.  28.  47.   0.   3.  28. 
  1.   1.  27.  27.  18.   18.   8.   8.   8.   0.  14.   8.   8.  30.   0.   8. 
 19.  20.  49.  49.   0.    0.  29.  30.   6.  23.   0.  27.  39.   0.   0.   6. 
 31.  32.  22.  22.   9.   10.   0.   0.  34.   0.   0.  36.  18.   9.   0.  18. 
 14.  14.   0.   0.  17.   17.  17.  17.   0.  44.  16.   0.   0.  16.  16.   7. 
  7.   7.   1.   1.   0.    0.   8.   8.  37.  45.   0.  37.  37.   0.  48.  37. 
  0.   0.   4.   4.  14.   15.  18.  19.   6.  20.   0.   6.  26.   0.   0.  16. 
  0.   0.  22.  23.   0.    0.  22.  23.   0.  44.  31.   0.  11.   4.   4.   5. 
 13.  13.   5.   5.   0.    0.  18.  18.  21.  25.  49.   0.   0.  25.  25.  64. 
 16.  16.  48.  49.  19.   20.  13.  13.   0.   0.   0.   4.  43.   0.   0.   0. 
 46.  47.   0.   0.  18.   18.  53.  54.  18.  21.   0.  18.  18.   0.   3.  18. 
 28.  28.   0.   0.  42.   42.  36.  36.   0.  32.  24.   0.   0.  24.  24.  23. 
 17.  17.   6.   6.   0.    0.  23.  23.  32.   0.  18.   6.   6.   0.   0.  18. 
  4.   4.  26.  27.  14.   14.   8.   8.   0.   5.   5.  53.   0.  28.   5.   0. 
  3.   3.   1.   1.  11.   11.   7.   7.   8.   0.   0.   8.   8.  22.   0.  20. 
  6.   7.  11.  11.  39.   40.  22.  22.   8.   0.   0.   8.  50.   0.   0.  18. 
 11.  11.   0.   0.  27.   27.  16.  16.  28.  32.  32.   0.   0.  57.  32.  11. 
  9.   9.   9.   9.   0.    0.   0.   0.  51.   0.  46.  39.  39.  24.   0.  39. 
  0.   0.  41.  42.  32.   32.   9.  10.   9.   0.  37.   9.   9.  11.   0.  25. 
 29.  30.   6.   7.   0.    0.  36.  36.  12.   0.  28.  12.  12.   0.   0.  12. 
  0.   0.   7.   7.   7.    7.  14.  14.   0.  48.  20.   0.  32.  20.  20.  21. 
 23.  23.  17.  17.   6.    6.   0.   0.   0.  31.  15.   0.  34.   6.   6.   0. 
 16.  17.   7.   8.   0.    0.  24.  24.   0.  36.   6.  38.   0.   6.  30.   0. 
  0.   0.   0.   0.   7.    7.   7.   7.   0.  54.  28.   0.  33.  28.  28.   5. 
 11.  11.   0.   0.  18.   18.   7.   7.  18.  17.   0.  18.  28.   0.   0.  26. 
  0.   0.   4.   5.   2.    3.   2.   2.   0.   0.   0.  14.   0.  27.  13.   0. 
  2.   2.   5.   5.   0.    0.   3.   3.   4.   4.   4.  51.   0.  26.   4.   0. 
 45.  45.   0.   0.  40.   40.  34.  35.  36.   7.   7.   0.   0.   7.  31.   0. 
  0.   0.  31.  31.  32.   33.  22.  22.  10.   0.   0.  10.  10.  17.  41.  10. 
  0.   0.   2.   3.   0.    0.   2.   3.   0.  36.  14.   0.  30.   8.   8.  21. 
  9.   9.   0.   0.   9.    9.   0.   0.   0.  32.  23.  40.  60.  23.  32.   0. 
  0.   0.   8.   8.   0.    0.   8.   8.  35.   4.   4.  58.   0.  14.  39.   0. 
 26.  26.   4.   4.  30.   30.   0.   0.   0.   0.   0.   4.   8.   0.  26.   0. 
  2.   2.  45.  45.  23.   23.  20.  20.   0.   8.  18.   0.  14.   8.   8.   0. 
 25.  26.   0.   0.  15.   15.  26.  27.  38.   0.   0.  10.  10.   0.   0.  20. 
 14.  15.  23.  24.   0.    0.  38.  38.   2.   0.   0.   1.   0.   0.  18.   0. 
 12.  12.   0.   0.  12.   12.   0.   0.  39.   2.   2.   0.   0.  16.   2.  24. 
 35.  36.  20.  20.   0.    0.  18.  18.   6.   0.  52.   6.   6.   0.   0.   6. 
  0.   0.   6.   6.   0.    0.   6.   6.  28.   0.   0.  24.  16.  28.   4.  16. 
 22.  22.   0.   0.  37.   37.  31.  31.  49.   0.   0.  12.  12.   0.  12.  12. 
 14.  14.  16.  16.   0.    0.  30.  30.   0.  42.   9.   0.   0.   5.   5.  24. 
  0.   0.   6.   6.   2.    3.   8.   9.  30.   5.   0.  30.  34.   0.   0.  34. 
 14.  14.  14.  14.   7.    7.  35.  35.   0.  41.   0.   0.   0.   0.  19.   0. 
  9.   9.   0.   0.  13.   14.   4.   5.  58.  13.  13.   0.   0.  20.  13.   9. 
  5.   5.  23.  24.   9.    9.   9.  10.   2.   0.  33.   2.  14.   0.   0.   2. 
 53.  53.  38.  38.  15.   15.   0.   0.  28.   0.   0.  13.   7.   4.   0.   7. 
  0.   0.  22.  23.  15.   16.   7.   7.   1.   0.   0.  30.  19.   0.  33.   1. 
 14.  14.   8.   9.   5.    6.   0.   0.  47.   0.   0.  50.  36.  33.   0.  36. 
 20.  21.   2.   3.  23.   23.   0.   0.   0.  19.  19.   0.  14.  19.  19.  19. 
  0.   0.   6.   6.   6.    6.   0.   0.   0.  15.  38.   0.   0.  61.  15.   4. 
  0.   0.  10.  10.   9.    9.   1.   1.   0.   6.  33.   0.   3.   6.   6.  34. 
  0.   0.  22.  22.  11.   11.  20.  20.  18.   0.   0.  18.  18.  23.   2.  18. 
 22.  22.  23.  23.  40.   40.   0.   0.   0.  33.  33.  11.  10.  33.  33.   0. 
 10.  11.  22.  22.   0.    0.  11.  12.  12.   9.  10.  12.  26.   0.   0.  12. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.  42.  13.   0.  32.  13.  13.  23. 
 42.  42.   1.   1.  19.   19.  22.  22.   0.  18.  17.   0.   0.   7.   7.   0. 
 27.  27.   2.   2.  15.   15.  10.  10.  22.  52.   0.  26.  22.   0.   0.  22. 
 18.  18.  14.  14.   0.    0.   4.   4.  26.  61.   0.  40.  26.   0.   0.  26. 
 11.  12.   0.   0.  21.   21.   9.  10.   1.  23.   0.   1.  16.   0.   2.   1. 
 31.  31.   9.   9.   0.    0.  32.  32.  22.  10.  52.   0.   0.  10.  10.   0. 
  6.   6.  14.  14.  14.   14.   0.   0.   0.  21.  21.   7.  19.  21.  21.   0. 
  7.   7.   9.   9.  16.   16.   0.   0.   0.   6.  44.   0.  49.   6.   6.  14. 
  0.   0.  15.  16.   0.    0.  15.  16.  15.  12.  12.  53.   0.  28.  18.   0. 
 27.  27.   0.   0.   9.    9.  28.  28.  23.   0.   0.  13.  13.   0.  28.  13. 
  0.   0.  11.  12.   5.    5.  14.  15.   0.  14.  14.   0.  32.  14.  14.  39. 
 10.  10.   0.   0.  10.   10.   0.   0.  30.   3.   6.   0.   0.   6.   3.  40. 
 23.  23.   0.   0.  13.   13.  10.  10.   0.  35.  13.  28.   0.  13.  24.   0. 
 11.  11.  11.  11.   0.    0.  22.  22.  29.   0.   0.  13.   5.   0.  36.   5. 
 11.  12.  10.  10.  15.   15.  36.  37.  12.  42.   0.  12.  12.   0.  27.  12. 
  0.   0.  13.  14.   0.    0.  13.  14.   6.  24.  46.   0.   0.  24.  24.  24. 
 33.  33.   0.   0.  25.   25.   8.   8.  35.   6.  47.   0.   0.   6.   6.   2. 
  5.   6.  17.  18.   0.    0.  22.  22.   0.  50.  22.  59.   0.  22.  22.   0. 
  7.   7.   6.   6.   7.    7.  20.  20.   6.   6.   6.   0.   0.   6.  64.   0. 
  7.   7.   0.   0.  25.   25.  18.  18.  25.   0.   0.  18.  18.  24.  21.  18. 
 13.  13.   8.   9.  42.   42.  20.  21.  34.   0.   0.  34.  34.  11.   0.  36. 
