  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  5.   5.   0.   0.   5.    5.   0.   0.  30.   6.   6.   6.   0.  11.  23.   0. 
  6.   6.   0.   0.   6.    6.   0.   0.   8.   8.  16.   0.   0.  16.   8.  15. 
  1.   2.   1.   1.   2.    3.   0.   0.  10.   0.   0.  14.  16.   0.   7.  10. 
  9.  10.   5.   6.   3.    3.   1.   1.   0.  26.   9.   0.   0.   1.   1.   0. 
  0.   0.  19.  20.   3.    4.  16.  16.   3.   0.   4.   3.   6.   0.   0.  29. 
  4.   4.   1.   1.   3.    3.   0.   0.   1.   6.   0.  10.  13.   0.   0.   1. 
  2.   2.   0.   0.   3.    3.   1.   1.  22.   1.   1.   0.   0.   2.   1.  36. 
  0.   0.  11.  11.   5.    5.  16.  16.   0.  37.  21.   0.  22.  21.  21.   5. 
  0.   0.  15.  15.   9.    9.  24.  24.  18.   9.   9.   0.   0.  31.  26.   0. 
 22.  23.   0.   0.   8.    9.  14.  14.   0.  32.  14.   0.   0.  10.  10.  16. 
 11.  11.  30.  31.  33.   34.   0.   0.   8.   0.   4.   8.   8.  16.   0.   8. 
  7.   8.   5.   6.   0.    0.   2.   2.   3.   4.   4.   0.   0.   4.   4.   0. 
  9.  10.   2.   2.   1.    1.   7.   7.  32.  15.  27.   0.   0.  15.  15.   0. 
  5.   5.   0.   0.   5.    5.   0.   0.  15.   4.  34.   0.   0.   6.   4.  18. 
  1.   2.   3.   4.   0.    0.   5.   5.   0.   7.   1.  12.   0.   1.   4.   0. 
  2.   3.   3.   3.   0.    0.   5.   6.  17.   0.  13.  14.  14.   0.   0.  20. 
  4.   4.   0.   0.   8.    8.   4.   4.  18.   0.   0.  11.  11.  18.  27.  11. 
  2.   3.   3.   3.   0.    1.   6.   6.   0.  12.   4.   0.   0.   4.   4.   4. 
  0.   0.   4.   4.  10.   11.   6.   7.   0.   0.   0.   0.   0.  37.   0.  24. 
  0.   0.   3.   4.   9.    9.  12.  13.   5.  24.  24.   0.   0.  24.  24.   9. 
  1.   2.   0.   0.   1.    2.   0.   0.   3.  14.   0.   8.  17.   0.   7.   3. 
  2.   3.   0.   0.   0.    0.   2.   3.   0.   7.  34.   0.   0.   0.   0.   1. 
 18.  18.   0.   0.   0.    0.  18.  18.   0.  12.   0.   2.   0.   0.  16.   0. 
  0.   0.   2.   2.   0.    0.   1.   2.   0.  12.  31.   0.  23.   0.   0.   0. 
  0.   1.   8.   8.   0.    0.   7.   8.   0.   4.   2.   0.   1.   2.   2.   0. 
  0.   0.   2.   2.   1.    1.   1.   1.  10.   0.   0.  12.  10.   3.  24.  10. 
 11.  11.  23.  23.   0.    0.  13.  13.   9.   9.   0.   9.   9.   0.   0.   9. 
  0.   0.   2.   2.   8.    8.   6.   6.   0.   0.   0.   0.   0.  12.   0.  15. 
  0.   0.   1.   2.   0.    0.   1.   2.   8.  10.  10.   8.  10.   0.   0.  17. 
 19.  19.   0.   0.  16.   17.   3.   4.   0.  18.  14.   0.   0.  14.  26.   0. 
 20.  21.   1.   1.   9.   10.  31.  31.   0.  15.   3.   0.   0.   3.   3.   4. 
  4.   5.   3.   4.   0.    0.   1.   1.  20.   0.   0.  21.   0.   0.   0.   0. 
  8.   8.   5.   5.   2.    2.  15.  15.   0.  18.   6.   0.   0.   6.   6.  24. 
 15.  15.   0.   0.  15.   15.   0.   0.  14.   0.   0.  10.   6.  20.   2.   6. 
 13.  14.   7.   7.  11.   12.   0.   0.   1.   0.  19.   1.  23.   0.   0.   1. 
 20.  20.   2.   3.  12.   13.   5.   5.  14.  27.   0.  18.  14.   0.   0.  14. 
  2.   2.  25.  26.   6.    6.  18.  18.   0.   4.   4.  30.   4.   4.   4.   0. 
 16.  16.   5.   5.   5.    5.   6.   6.   8.   1.   1.  21.   0.   1.   1.   0. 
  0.   0.   7.   7.   0.    1.   6.   7.   0.   5.   5.   1.   0.   5.   6.   0. 
 17.  17.  26.  27.   9.    9.   1.   1.   0.   2.   6.   0.   6.   2.   2.   0. 
 18.  18.   0.   0.  16.   16.   2.   2.  26.   0.   0.  22.  16.   0.  27.  16. 
  0.   0.   0.   1.   0.    1.   0.   0.   0.   0.  13.   0.  27.   0.   0.  20. 
  2.   3.  13.  14.   0.    0.  11.  11.  24.   0.   0.  14.  12.   3.   0.  12. 
  1.   1.   2.   2.   0.    0.   3.   3.  12.   2.   2.  12.   0.   2.  12.   0. 
 10.  11.   9.   9.   0.    0.  11.  11.   6.   4.   4.   7.   0.   4.   4.   0. 
 10.  10.   5.   5.   0.    0.  15.  15.  23.   0.  36.  17.  17.   0.   0.  21. 
 12.  12.  10.  10.   6.    6.   0.   0.   4.   0.   9.   4.   6.   0.   0.   4. 
  0.   0.   2.   2.   2.    3.   4.   5.   0.   8.   0.   0.   9.   0.   0.   3. 
  0.   0.  12.  13.   4.    5.  17.  17.  22.   1.   1.   0.   0.   6.   8.   0. 
  0.   1.   6.   7.   0.    0.   6.   6.  24.   0.   6.  15.  15.   2.   0.  15. 
 11.  12.   2.   2.  21.   22.  35.  35.   8.   0.   0.   0.   0.   0.   6.   0. 
  0.   0.   8.   9.   1.    1.   8.   9.  16.   0.   0.  16.  16.   0.   0.  16. 
  0.   0.   1.   1.  15.   15.  16.  16.   3.   6.   0.   3.  15.   0.   1.   3. 
  7.   8.   2.   2.   4.    4.   1.   1.   4.   7.   0.  17.   4.   0.   0.   4. 
  3.   3.   2.   2.   3.    3.   0.   0.   0.   0.   0.   8.   8.   0.   0.   0. 
 14.  14.   0.   0.  15.   15.   1.   1.   0.  10.   7.   0.   0.   7.   7.  40. 
  8.   9.   0.   0.   5.    5.   3.   4.   0.  14.  13.   0.   0.  11.  11.   3. 
  0.   0.   0.   0.   0.    0.   0.   0.  24.   1.  20.   0.   0.   7.   1.  16. 
  4.   4.   5.   5.   0.    0.   1.   1.   0.  14.   8.   6.   2.   8.   8.   0. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.   2.   6.   0.  32.   2.   2.   6. 
  0.   0.   8.   9.  23.   24.  21.  21.   0.   3.   3.   0.   4.   3.  10.   0. 
 11.  11.   0.   0.  11.   11.   0.   0.   0.  10.   8.  13.  14.   8.  12.   0. 
  0.   0.   5.   6.   2.    3.   3.   3.   0.   2.   2.   4.   0.   4.  12.   0. 
  0.   0.   2.   2.  15.   15.  17.  17.   3.  12.   0.   3.  13.   0.  11.   3. 
  1.   2.   5.   5.   0.    0.   3.   4.  40.   6.   6.   9.   0.  19.   6.   0. 
 17.  17.  18.  18.   0.    0.  35.  35.   1.   2.  12.   0.   0.   2.   2.  14. 
  1.   1.   0.   0.   1.    1.   0.   0.  10.   7.  24.   0.   0.  14.   7.   0. 
  2.   2.  15.  16.   0.    0.  13.  14.  24.   0.   4.  18.  18.   4.   0.  18. 
 14.  15.   0.   0.   8.    8.  17.  18.  21.  18.   0.  21.  21.   0.  30.  21. 
  1.   1.   3.   3.  19.   19.  23.  23.  22.   0.   0.   2.   2.   0.  32.   2. 
 11.  11.   8.   8.   3.    3.   0.   0.   1.   0.   0.  10.   0.   0.   0.   0. 
  5.   5.  17.  17.   0.    0.  15.  15.  16.   7.   0.  23.  16.   0.   0.  16. 
  7.   7.   3.   3.   4.    4.  14.  14.  14.   0.   0.   0.   0.   0.  12.   0. 
  0.   0.   1.   2.   0.    0.   1.   2.   2.   1.  26.   2.  15.   0.   0.   8. 
  2.   3.   1.   2.   4.    4.   0.   0.   6.   0.   0.  31.  13.   0.   2.   6. 
 11.  11.  17.  17.   0.    0.   6.   6.  35.   0.  34.   8.   8.  16.   0.   8. 
 12.  12.   3.   3.   0.    0.  15.  15.   0.   2.   2.   0.   0.   0.   0.   6. 
  6.   6.   0.   1.   5.    5.   0.   1.   0.   2.   2.   0.   0.   2.   2.   0. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.  23.   9.   8.  12.   9.   9.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   7.   2.   0.  12.   0.   0.  14. 
 14.  14.   0.   0.   8.    9.   5.   6.   8.   6.   8.   0.   0.   6.   6.  11. 
  0.   0.  15.  15.   0.    0.  15.  15.  30.   0.   0.  16.  16.  15.  15.  16. 
  7.   7.   0.   0.   7.    7.   0.   0.   0.  28.  22.   0.  14.  14.  14.  14. 
 27.  28.   0.   0.  22.   22.   5.   6.  10.  14.  21.  10.  10.   0.   0.  20. 
  9.  10.  22.  23.   0.    0.  13.  13.   0.  12.  12.  24.   2.  12.  12.   0. 
  7.   8.   6.   7.   6.    6.   0.   0.   0.  12.  18.   0.   3.  12.  12.   0. 
  9.   9.   6.   6.   0.    0.   7.   7.   0.  14.   0.  13.   0.   0.   0.   0. 
  0.   0.   0.   0.  13.   14.  13.  14.   0.  16.   0.   0.  15.   0.   0.  20. 
 12.  12.   3.   3.   0.    0.  15.  15.   9.   0.  26.   7.   7.   0.   0.  18. 
  1.   1.   9.   9.   3.    3.   5.   5.   0.  19.  19.  10.   0.  22.  19.   0. 
  0.   0.  10.  10.   7.    8.   3.   3.   0.   2.   2.   0.   0.   6.   2.   5. 
  7.   7.   0.   0.   3.    3.   4.   4.   0.  37.  24.   0.   0.   3.   3.  32. 
 13.  13.  17.  17.   3.    3.   1.   1.   0.   3.   5.   0.   0.  15.   3.   0. 
  9.  10.  35.  35.  19.   20.   6.   6.   1.   0.   0.   6.   1.  12.   0.   1. 
  0.   0.   3.   3.   0.    0.   3.   3.   6.   0.   0.  16.   2.   9.   3.   2. 
  1.   2.   2.   2.   0.    0.   3.   4.   0.  27.   1.   6.   0.   1.   9.   0. 
 15.  16.   0.   0.   4.    4.  11.  12.  10.   5.   0.  15.  10.   0.   0.  10. 
  3.   3.   2.   2.   1.    1.   0.   0.   8.  10.   0.  18.  19.   0.   0.   8. 
  0.   0.  20.  20.  18.   18.   2.   2.   0.   7.  37.   0.   4.   7.   7.   5. 
  8.   8.   0.   0.   8.    8.   0.   0.   0.   1.   1.   0.   2.   0.   0.   2. 
 22.  22.  18.  19.   3.    4.   0.   0.   0.   2.   0.  24.  10.   0.   0.   0. 
  8.   9.   0.   1.   8.    8.   0.   0.   4.   1.   0.   4.   5.   0.   0.   4. 
  5.   5.   8.   8.   0.    0.   3.   3.  12.   3.  22.   0.   0.   6.   3.   0. 
  9.  10.   0.   0.   8.    9.   7.   7.   3.   3.   3.   0.   0.   3.   3.   6. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   5.   0.  11.  18.   0.   4.   0. 
  6.   7.   5.   6.   0.    0.   7.   7.   3.   8.  19.   3.   3.   0.   0.   3. 
 10.  11.   0.   0.   9.    9.   1.   2.  10.   0.  11.   7.   7.   0.   0.  16. 
  0.   0.  14.  14.  10.   10.   4.   4.   0.   8.   8.   0.   0.  26.   8.  16. 
  0.   0.   7.   7.   5.    6.   4.   4.   0.   8.   8.   0.   7.   8.   8.  18. 
 12.  12.   0.   0.  16.   16.   4.   4.  14.  20.  20.   0.   0.  24.  22.   0. 
  0.   1.   0.   0.   0.    1.   0.   0.   7.   5.  13.   7.  12.   0.   0.  19. 
 20.  20.  15.  15.  38.   39.   3.   3.   6.   0.   0.   6.   6.   7.   9.   6. 
  3.   3.  12.  12.   8.    8.   1.   1.   8.   0.   0.  19.  19.   0.   0.   8. 
 11.  11.   0.   0.  28.   29.  17.  18.  24.   3.   3.   0.   0.  13.   7.   0. 
 11.  12.   0.   0.  10.   11.  10.  10.  37.  15.  15.   0.   0.  15.  23.   0. 
  0.   1.   5.   5.   0.    0.   5.   6.   0.   4.   4.   0.   0.   4.   4.   1. 
 16.  17.   0.   0.  13.   13.   3.   4.   0.   2.   3.   0.   0.   2.   2.  10. 
  6.   7.   0.   0.   1.    1.   5.   6.  19.   0.   0.  26.  16.   0.  13.  16. 
  2.   2.   0.   0.   2.    2.   4.   4.   0.  31.   0.   0.   0.   0.   0.  26. 
 18.  18.   0.   0.  18.   18.   0.   0.   0.  16.  22.   0.  24.   2.   2.  34. 
  7.   7.   0.   0.   7.    7.   0.   0.  14.   4.   0.  23.  22.   0.  37.  14. 
  0.   1.   1.   1.   0.    0.   1.   2.   0.   1.   2.   0.   0.   1.   1.   1. 
  7.   7.  15.  15.   0.    0.   8.   8.   2.   5.   5.  12.   0.   8.   5.   0. 
  0.   0.  14.  14.   5.    6.  15.  15.   0.  14.  14.   0.  29.  14.  14.  20. 
  6.   6.   8.   8.  12.   12.   0.   0.   2.   0.  23.   2.  14.   0.   0.   2. 
  0.   0.   3.   3.   0.    0.   3.   3.   0.  22.   5.   0.   0.   2.   2.   8. 
  0.   0.  13.  14.   1.    1.  13.  14.   0.   3.   3.   0.   0.  14.   3.   2. 
 10.  10.   6.   7.  13.   14.   0.   0.   0.   0.   0.   9.   0.   4.   0.   0. 
  0.   0.   1.   1.   1.    2.   0.   1.   0.   2.   2.   0.   0.   8.   2.   0. 
 12.  12.  10.  10.   0.    0.   8.   8.   1.   3.   0.   2.   1.   0.   0.   1. 
 18.  18.   0.   0.   3.    3.  15.  15.  16.  23.   0.  21.  16.   0.  24.  16. 
  2.   2.  11.  11.  11.   11.   0.   0.  14.   0.   0.  20.  18.   0.   0.  14. 
  2.   3.  11.  11.   4.    5.  18.  18.   0.  12.  12.   0.   0.  12.  16.   0. 
 14.  14.  10.  10.   0.    0.  10.  10.   0.  18.   2.   9.   0.   2.   2.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  26.   0.   4.   8.   8.   4.   0.  16. 
  0.   0.   0.   0.  12.   12.  12.  12.   2.   0.   0.   0.   0.  21.   0.   8. 
 33.  33.  16.  16.   2.    2.  15.  15.  14.   0.   0.   4.   3.   0.   0.   3. 
  0.   0.  12.  12.   0.    0.  12.  12.  14.   4.   0.  19.  23.   0.  20.  14. 
  3.   3.   4.   4.   9.   10.   2.   2.   4.   0.   0.   4.   4.  25.   0.  12. 
  0.   0.  11.  11.   0.    0.  11.  11.   4.  16.  16.  18.   0.  22.  18.   0. 
 10.  10.   0.   0.   6.    6.   4.   4.   2.   9.   0.   4.   2.   0.  14.   2. 
  2.   2.   2.   2.  11.   11.   7.   7.   3.   0.   0.   3.  11.   0.  18.   3. 
  1.   2.   1.   1.   1.    2.   0.   0.   0.   4.   4.   0.   0.   4.   4.   0. 
  6.   6.   3.   4.  11.   11.   1.   2.  13.   0.   0.  13.  18.   0.   0.  21. 
  0.   0.   3.   3.  16.   16.  13.  13.   0.   2.   2.   0.  14.   2.   2.  12. 
  4.   4.  10.  10.   0.    0.   6.   6.   1.   2.   2.   1.   5.   0.   0.   1. 
 12.  12.   0.   0.   0.    0.  12.  12.   4.   6.   0.   4.   4.   0.  32.   4. 
  0.   0.   6.   6.  15.   16.  14.  14.   1.   0.   0.   1.   1.  11.   0.   1. 
  7.   8.   3.   3.   4.    4.   0.   1.   6.   4.   4.   1.   0.   4.   4.   0. 
 20.  20.   1.   1.   0.    0.  21.  21.   0.   2.   2.  13.   0.   2.  12.   0. 
 12.  13.   0.   0.  12.   12.   0.   1.  19.   0.   0.  20.  19.   0.   1.  19. 
  0.   0.   6.   6.  11.   11.  17.  17.   0.  31.  15.   0.  14.  15.  17.   0. 
  8.   8.  11.  11.   0.    0.   3.   3.   9.  12.   0.  15.  14.   0.   0.   9. 
 20.  20.   0.   0.  16.   16.  31.  32.   3.   8.   0.   3.   3.   0.   0.   8. 
 17.  17.   4.   5.   0.    1.  12.  12.   0.  15.   3.  18.   0.   3.   3.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.  25.   3.   3.  17.   0.   9.   6.   0. 
  0.   0.  10.  11.   1.    1.  11.  12.  18.  18.  18.   0.   0.  24.  18.  16. 
 25.  25.   5.   5.   0.    0.  24.  24.  14.   0.   0.  12.   2.   0.   0.   2. 
  7.   7.  19.  19.  26.   26.   0.   0.  12.   0.  16.  12.  13.   0.   0.  31. 
 13.  14.  10.  10.   0.    0.  19.  19.   0.   2.   2.  12.   0.   2.   2.   0. 
 11.  11.   0.   0.   7.    7.   4.   4.  10.  11.  22.  10.  10.   0.   0.  27. 
  5.   5.   1.   2.   6.    7.   0.   0.   0.  12.  12.   6.   0.  20.  25.   0. 
 23.  23.  22.  22.   3.    3.   0.   0.   1.   0.   0.   2.   1.  20.   0.   1. 
 12.  13.   1.   1.  12.   13.   0.   0.   4.   0.   0.   4.   4.   0.   0.   4. 
 16.  16.  14.  14.   1.    1.   1.   1.   8.   4.   0.  10.   8.   0.   0.   8. 
  7.   8.   8.   8.   0.    0.   9.   9.   0.  26.   2.  13.   0.   2.   2.   0. 
 13.  14.   0.   0.   8.    9.   6.   6.   0.   8.   8.   0.   0.   8.  14.   0. 
 23.  23.  30.  30.  19.   19.   0.   0.   0.   2.   2.  13.   0.  26.   2.   0. 
 12.  13.   5.   5.  14.   15.   0.   0.  14.   0.   8.  14.  14.   1.   0.  14. 
  1.   2.   4.   4.   0.    0.   5.   6.  13.   2.   0.  23.  13.   0.   7.  13. 
  8.   8.   0.   0.  14.   14.   8.   8.  20.  35.   0.  20.  20.   0.  24.  20. 
  0.   0.  13.  13.  12.   12.  13.  13.   0.   8.   8.   0.   0.  24.  10.   0. 
  7.   7.   0.   0.   7.    7.   0.   0.   0.  16.  12.   0.  18.  10.  10.  14. 
 16.  17.  22.  23.   0.    0.  19.  19.   0.   9.   0.  14.   0.   0.   0.   0. 
  1.   2.   0.   1.   1.    1.   0.   0.   1.   2.   2.   0.   0.   2.   2.   0. 
  9.   9.   7.   7.   2.    2.   0.   0.  10.  19.  19.  22.   0.  34.  19.   0. 
  2.   2.  13.  13.   0.    0.  11.  11.  12.   4.   6.   0.   0.  14.   4.   0. 
  5.   6.   3.   4.   5.    5.  14.  14.  23.   0.   0.   3.   3.   0.   0.  11. 
  5.   5.   6.   6.   1.    1.   0.   0.   0.   0.  16.   0.   0.   8.   0.   0. 
  0.   0.   1.   1.   0.    0.   1.   1.  11.   8.  32.   0.   0.  10.   8.   1. 
  9.   9.  16.  16.   4.    4.  28.  29.  17.   0.   0.   3.   3.   0.   0.  13. 
  0.   0.   3.   3.   2.    2.   1.   1.   2.   0.   0.  11.   9.   0.   8.   2. 
 18.  18.   0.   0.   4.    4.  18.  18.  11.  16.  16.   0.   0.  16.  16.  20. 
  0.   0.  14.  14.   9.    9.  23.  23.   8.   0.   0.   0.   0.  29.   0.   7. 
  2.   2.   4.   4.   6.    6.   0.   0.   9.   0.   0.  17.   9.   1.   0.   9. 
  2.   2.   0.   0.   5.    5.   3.   3.  18.   8.   8.   0.   0.  30.  10.   0. 
  1.   1.   2.   3.   0.    1.   4.   4.   3.  12.  12.   0.   0.  12.  12.   9. 
  2.   2.   4.   4.   0.    1.   6.   7.  20.   5.   0.  20.  20.   0.  11.  20. 
  0.   0.   2.   2.   0.    0.   2.   2.  15.   0.   0.   9.   2.   8.   8.   2. 
  3.   4.   0.   0.   3.    4.   0.   0.   0.  20.   0.  28.  38.   0.   2.   0. 
  0.   1.   0.   0.  14.   14.  13.  13.   0.   9.   0.   0.   6.   0.   0.   7. 
 18.  18.   0.   0.  13.   13.   8.   9.  16.   8.   8.   0.   0.   8.  16.   0. 
 29.  29.   9.   9.   2.    2.  18.  18.  10.   7.  15.   0.   0.   7.   7.   0. 
  6.   6.   0.   0.   9.    9.   3.   3.  18.   5.   5.   0.   0.  31.   5.  21. 
  6.   6.   6.   7.   0.    0.   0.   1.   0.  11.  15.   0.  14.   4.   4.   0. 
 10.  10.   0.   1.  11.   11.   0.   1.   6.   0.   0.   6.   6.   0.   0.   6. 
  0.   0.  14.  14.   6.    7.  16.  17.   1.   0.   0.   1.   1.   0.  14.   1. 
  3.   3.   0.   0.   6.    6.   3.   3.   0.  12.   7.   0.  36.   7.   7.  31. 
  0.   1.   8.   8.  18.   18.   9.   9.   2.   0.   0.   2.   2.   5.   0.  11. 
  9.   9.   0.   0.   9.    9.   0.   0.   2.   6.  17.   2.  32.   0.   0.   4. 
 15.  15.  30.  30.   4.    4.  11.  11.   0.   2.   2.   4.   9.   2.   2.   0. 
  0.   1.   2.   3.   0.    0.   3.   3.   0.  17.   0.  26.   0.   0.  22.   0. 
  2.   3.   0.   0.   5.    6.   4.   4.   8.   0.   0.   1.   1.   0.   0.   6. 
  0.   0.   2.   3.   2.    3.   0.   0.   1.   0.   0.   3.  19.   0.   6.   1. 
 16.  16.   0.   0.  16.   16.   0.   0.  22.  13.  22.   0.   0.  25.  13.  10. 
  8.   9.   0.   1.   8.    8.   0.   0.  18.   1.   3.  18.  23.   0.   0.  18. 
  2.   2.   1.   1.   0.    0.   3.   3.  19.   1.   1.   6.   0.   1.  10.   0. 
  3.   4.   0.   1.   1.    1.   2.   2.   4.   0.  13.   2.   2.   0.   0.   2. 
  0.   0.   0.   1.  12.   12.  12.  12.   5.   0.   0.   2.   2.  20.  16.   2. 
  0.   0.   7.   7.   0.    0.   7.   7.  10.   0.  14.   6.   6.  26.   0.  20. 
 11.  12.   4.   4.   0.    0.  10.  11.   7.  11.   0.  11.   7.   0.   0.   7. 
  0.   1.   1.   1.   1.    2.   0.   0.   8.   0.  13.   8.   8.   8.   0.  17. 
  0.   1.   4.   4.   0.    0.   4.   5.   8.   8.   8.   6.   0.   8.  17.   0. 
  1.   1.   0.   0.   1.    1.   0.   0.  10.   3.   3.  39.   0.  23.  15.   0. 
  2.   2.   4.   5.   0.    0.   2.   3.   4.   2.  10.   0.   0.   4.   2.   0. 
 12.  12.   0.   0.   6.    6.   6.   6.   0.   3.   1.  28.   0.   1.   7.   0. 
  0.   1.  12.  12.   0.    0.  12.  13.   6.   0.   0.  16.   5.   0.   5.   5. 
  0.   1.   2.   2.   4.    4.   6.   7.   0.   4.   3.   0.   0.   3.   3.   3. 
  0.   0.   6.   6.   3.    3.   3.   3.   0.   0.   0.   2.   0.   9.   5.   0. 
  4.   4.   0.   0.   7.    7.   3.   3.  14.   0.   0.   6.   6.   5.  23.   6. 
  3.   3.   3.   3.   0.    0.   0.   0.   7.  18.  18.   2.   0.  30.  18.   0. 
  6.   7.   0.   0.   4.    5.   2.   2.  16.   4.   0.  16.  16.   0.  32.  16. 
  0.   0.  13.  13.  22.   23.  13.  14.   1.   0.   0.   1.   8.   0.   0.  12. 
  4.   4.   0.   0.   3.    4.   0.   1.  11.  12.  12.  26.   0.  12.  18.   0. 
  8.   8.   0.   0.  16.   16.   8.   8.  18.  19.  19.   0.   0.  33.  19.  16. 
 18.  18.   0.   0.  11.   11.  13.  13.   8.   7.   0.   8.   8.   0.  13.   8. 
  8.   8.   4.   4.   0.    0.  12.  12.   9.   0.   0.   7.   7.   0.  24.   7. 
  2.   2.   6.   7.   0.    0.   8.   9.   8.  11.  17.   8.   8.   0.   0.  12. 
  5.   6.   4.   4.   1.    2.   0.   0.  21.  38.  10.  21.  25.   0.   0.  21. 
  0.   0.  11.  11.  11.   12.   1.   1.   0.   0.   0.   0.   6.   0.   0.   2. 
  0.   0.  26.  26.  11.   12.  14.  15.  18.   0.   5.  18.  18.  12.   0.  26. 
  3.   3.  11.  12.  31.   32.  17.  17.   0.  10.  10.   0.  13.  10.  10.  12. 
  1.   2.   0.   0.   7.    7.   8.   9.  12.   0.   0.   0.   0.   0.   0.  20. 
  4.   4.   0.   0.   4.    4.   0.   0.   8.   0.   0.  20.   8.  15.  15.   8. 
  4.   5.   0.   0.   4.    5.   0.   0.   6.   7.  27.   6.  16.   0.   0.  12. 
  9.  10.   3.   4.   6.    6.   0.   0.  11.   9.   9.   6.   0.  13.   9.   0. 
  0.   0.   2.   3.   0.    0.   2.   3.   6.   0.   1.   6.   6.   7.   0.   8. 
  9.  10.  11.  12.   0.    0.   9.   9.   5.  20.   0.  13.   5.   0.   0.   5. 
  1.   1.   0.   0.   1.    1.   0.   0.   3.   4.  30.   3.  12.   0.   0.  28. 
  7.   7.   0.   0.   2.    2.   9.  10.   2.  33.   0.   2.   2.   0.   0.  24. 
 15.  15.   4.   4.  19.   19.   0.   0.   0.   3.  12.   0.   9.   3.   3.   8. 
  0.   0.  21.  21.   6.    6.  15.  15.   7.   0.   1.   7.   8.   0.   0.  15. 
  0.   0.   5.   5.   0.    0.   5.   5.   4.   1.   1.   2.   0.  16.  23.   0. 
  0.   0.   5.   5.  11.   12.  11.  11.   0.  10.  10.   0.  14.  10.  20.   0. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.  16.  26.   0.  18.   9.   9.  32. 
  0.   0.  12.  12.  10.   10.   2.   2.   1.   0.  38.   1.   1.   0.   0.   4. 
  5.   6.   4.   4.   0.    0.   5.   6.   3.  25.  11.   3.   3.   0.   0.   3. 
  0.   0.   9.   9.   0.    0.   9.   9.   0.  14.  30.   0.  15.   8.   8.   9. 
  0.   0.   9.   9.   0.    0.   9.   9.  12.  10.   2.  12.  20.   0.   0.  21. 
  3.   4.   0.   0.   2.    2.   1.   2.   3.   1.   1.  13.   0.   1.  13.   0. 
  7.   7.  12.  13.   4.    4.   1.   2.   9.   0.   0.  13.   9.  12.   0.   9. 
  2.   2.  10.  10.  12.   12.   0.   0.   0.   1.  36.   0.   6.   1.   1.   2. 
  0.   0.   3.   3.   0.    0.   3.   3.  19.  24.  32.  19.  24.   0.   0.  32. 
  7.   7.   0.   0.  20.   20.  13.  13.   0.  26.  19.   0.   0.  19.  19.  15. 
  0.   0.   5.   5.   0.    0.   5.   5.  12.   0.   0.  34.   0.  11.   2.   0. 
 11.  11.   0.   0.   2.    3.   8.   9.  22.   4.   4.   6.   0.   4.  26.   0. 
  4.   4.   2.   2.   0.    0.   6.   6.  39.   0.  33.   8.   8.   0.   0.  14. 
  8.   8.   4.   5.   3.    4.   0.   0.   0.   8.   0.   1.   6.   0.   0.   0. 
  0.   1.   4.   4.   5.    6.   1.   1.   2.   0.   0.   2.   2.   0.   0.   8. 
  8.   8.  12.  12.   0.    0.  20.  20.   0.  24.  14.   0.   0.   7.   7.  38. 
  7.   7.   7.   7.  14.   14.   0.   0.   5.   0.   4.   5.   5.  18.   0.  18. 
 24.  24.   4.   4.  20.   20.   0.   0.   2.   4.   4.   0.   0.  37.   4.   0. 
  2.   3.   0.   0.   3.    4.   4.   4.   0.  17.   0.   0.   0.   0.   1.   0. 
 10.  11.   0.   1.  10.   10.   0.   0.   0.  10.   9.   0.   1.   9.   9.   0. 
  2.   3.   0.   0.   2.    2.   0.   1.   0.   0.   0.   1.   0.   0.   2.   0. 
  3.   3.   8.   9.  11.   12.   0.   0.   0.   6.  20.   0.   0.  10.   6.  40. 
  5.   6.   0.   0.  13.   14.  19.  19.   0.  11.   0.   0.   0.   0.   0.  20. 
  1.   1.   2.   2.   3.    3.   0.   0.   0.   3.   3.  12.  30.   3.   3.   0. 
 10.  10.  20.  20.  30.   30.   0.   0.   0.  15.  22.   0.   1.  15.  15.   4. 
 13.  14.   0.   0.   9.   10.   4.   4.   0.  34.   8.  10.   0.   8.   8.   0. 
  6.   7.   4.   5.   0.    0.   2.   2.  22.   0.  11.   0.   0.   0.   0.   0. 
  8.   8.   4.   5.  13.   14.  26.  26.   1.  16.  16.   0.   0.  16.  16.  22. 
  8.   9.   5.   6.  14.   14.   0.   0.   9.   0.   0.  12.   9.   9.  31.   9. 
 19.  19.  12.  12.  17.   17.   0.   0.  17.   0.  18.  17.  19.   0.   0.  17. 
  1.   1.  35.  36.  32.   33.   2.   2.   0.  11.  14.   0.   0.  17.  11.   0. 
  3.   3.   1.   1.   3.    3.   0.   0.   0.   1.   1.   0.   0.   1.   1.   0. 
 12.  12.   4.   4.  10.   10.   0.   0.   7.   0.   0.   7.  17.   0.   0.   7. 
  4.   4.   1.   1.   2.    2.   7.   7.  27.   2.   2.   0.   0.   2.   2.  21. 
