  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
 15.  15.   0.   0.  20.   21.  16.  17.   4.  29.   0.   4.   4.   0.   0.  14. 
  4.   5.  13.  13.   0.    0.  14.  15.   6.  10.  10.  10.   0.  10.  10.   0. 
 13.  14.  18.  18.   3.    4.   1.   1.   0.   1.   1.   5.   0.   6.   1.   0. 
  9.   9.   0.   0.  13.   13.   4.   4.  10.   3.   3.   0.   0.  11.   3.   4. 
  1.   1.   0.   0.   3.    3.   2.   2.   4.  18.  18.   0.   0.  26.  18.  10. 
  6.   7.  12.  12.  15.   16.   0.   0.   0.   4.  34.   0.   0.   6.   4.   0. 
  0.   0.  10.  10.  12.   12.   8.   8.   0.   2.   2.   0.   0.   6.   5.   0. 
  2.   2.   2.   2.   0.    0.   3.   3.   0.   2.   6.   0.   0.   2.   2.   0. 
 15.  15.   3.   3.   0.    0.  18.  18.   0.  18.   2.  30.   0.   2.   4.   0. 
  6.   7.   2.   2.   0.    0.   8.   9.  28.   0.   6.   2.   2.   0.   0.  10. 
  0.   1.   0.   0.  18.   19.  18.  18.  26.   2.   2.   0.   0.   4.  10.   0. 
  0.   1.   1.   1.   0.    1.   2.   2.   0.   1.   1.   0.   0.   1.   1.   0. 
 23.  23.   0.   0.  14.   15.   8.   9.  23.   0.  35.  15.  15.   0.   0.  39. 
 11.  12.   2.   2.   7.    8.  21.  21.   7.   1.   1.   0.   0.   1.   1.  22. 
  5.   5.   5.   5.  13.   14.   3.   3.   5.   0.   0.   5.   5.  35.   0.  17. 
  7.   8.   9.  10.   2.    2.   0.   0.   0.   0.  11.   0.   3.   0.   0.   0. 
  5.   5.   0.   0.   9.    9.   4.   4.  11.   0.   0.   2.   2.   4.  33.   2. 
 14.  14.   9.   9.   0.    0.   7.   7.   0.  20.   4.  35.   0.   4.   4.   0. 
  0.   0.  23.  24.  17.   18.   6.   6.  22.   0.   0.  24.  22.   2.  13.  22. 
 26.  26.  10.  10.  16.   16.   0.   0.  17.   0.   5.  14.  14.  12.   0.  14. 
  0.   0.  13.  14.   0.    0.  13.  14.  14.   0.  14.   4.   4.  32.   0.  15. 
 11.  12.   0.   0.  12.   12.   0.   1.  12.  11.   0.  12.  26.   0.  11.  12. 
 10.  10.   0.   0.  10.   10.   0.   0.   0.  18.  31.   0.  36.   2.   2.  10. 
  5.   5.   0.   0.   5.    5.   0.   0.  16.   0.  11.   2.   2.  22.   0.  13. 
  3.   4.  11.  11.   0.    0.  14.  15.   0.  11.   4.   3.   0.   4.   6.   0. 
 12.  12.  32.  33.  17.   17.   3.   4.   4.   0.  11.   4.  22.   0.   0.   4. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.  30.   0.  15.   0.   0.   0.   0. 
 10.  10.   1.   1.   0.    0.  11.  11.   1.  29.  16.   1.   1.   0.   0.  34. 
  6.   7.   3.   3.   9.   10.   0.   0.   0.  18.  18.   0.  31.  18.  18.   8. 
  4.   5.   7.   8.  12.   12.   0.   0.   0.  14.  14.  10.   0.  24.  24.   0. 
  9.   9.   0.   0.  24.   25.  15.  16.  10.   0.   0.  10.  18.   0.   4.  10. 
  3.   3.   0.   0.   0.    0.   3.   3.   0.  11.  24.   0.   0.   0.   0.   3. 
  6.   6.   5.   5.   1.    1.   0.   0.  16.   0.   0.  26.  14.  22.   0.  14. 
  3.   4.   6.   7.   0.    0.  10.  10.  14.  18.  20.   0.   0.  18.  18.  27. 
 11.  12.   0.   0.  11.   12.   0.   0.   0.  20.   8.  12.  14.   8.  12.   0. 
  3.   3.   1.   1.   5.    5.   9.   9.   0.   9.   1.   0.   0.   1.   1.   3. 
  9.   9.   4.   4.  13.   13.   0.   0.   8.   0.  38.   8.  20.   0.   0.  16. 
 10.  11.   7.   7.   0.    0.  10.  11.   0.  11.   3.  11.   0.   3.   3.   0. 
 16.  16.   0.   0.   6.    6.  10.  10.   3.  11.   0.   3.   3.   0.   8.   3. 
  2.   3.   0.   0.   7.    8.   5.   5.  16.   0.   0.   2.   2.   9.   0.   4. 
 22.  22.   8.   8.  16.   16.   0.   0.   0.   0.   0.  16.   6.   0.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   1.   0.   1.   0.   0.   1.   0.   1. 
  0.   0.   1.   1.   1.    1.   0.   0.   2.   0.  22.   2.  10.   0.   0.  16. 
  3.   3.   0.   0.  13.   13.  16.  16.  19.  12.  12.   0.   0.  12.  12.   6. 
  0.   0.   0.   0.  11.   11.  11.  11.   0.   7.   2.   0.  35.   2.  16.   0. 
 11.  11.   8.   8.  19.   19.   0.   0.  16.   0.  36.  16.  17.   0.   0.  18. 
  0.   1.  12.  12.   0.    0.  12.  13.   0.   8.  10.   0.   0.   8.   8.   1. 
  0.   0.  15.  16.   7.    7.  16.  17.  14.   0.   0.  14.  14.  13.  19.  14. 
  6.   6.   6.   7.   0.    0.   9.  10.   6.   0.   0.   8.   3.   0.   0.   3. 
  0.   0.   6.   6.   0.    1.   6.   7.   4.   1.   0.   4.   5.   0.   0.   4. 
 36.  37.  19.  19.  11.   11.   7.   7.   0.   9.   5.  35.   0.   5.   5.   0. 
  7.   7.   0.   0.   4.    4.   3.   3.  22.  14.  14.  26.   0.  14.  14.   0. 
  2.   3.   3.   4.   6.    6.   0.   0.   1.   0.  33.   1.   1.  16.   0.   4. 
  9.   9.  24.  24.   9.    9.   6.   6.  26.   0.  15.  26.  26.   6.   0.  26. 
 16.  17.  16.  17.   0.    0.  23.  23.   8.   0.   4.   0.   0.   0.   0.   0. 
  4.   5.   0.   0.  10.   10.   7.   8.   2.  28.   0.   2.   2.   0.   9.   2. 
  2.   2.   0.   1.   1.    1.   0.   1.   0.   3.   3.   0.   0.   3.   3.   0. 
 11.  12.   6.   7.  18.   18.   0.   0.  24.   0.   3.  24.  24.   9.   0.  30. 
  7.   7.   4.   4.  11.   11.   0.   0.   4.   0.  26.   4.  32.   0.   0.   8. 
 10.  10.  14.  14.   1.    1.   3.   3.   0.   6.   6.  10.   0.  23.   6.   0. 
 26.  26.   1.   1.  11.   11.  37.  38.  17.   0.   0.  15.  15.   0.   0.  17. 
  8.   9.   0.   0.  10.   11.   2.   2.  26.   0.   0.  20.  20.  17.  20.  20. 
 29.  30.   3.   4.  15.   16.  10.  11.   5.  13.  13.  29.   0.  13.  13.   0. 
 22.  22.  15.  16.  29.   29.   0.   0.   2.   0.   0.   2.   2.   9.   0.   2. 
  0.   0.  20.  20.   3.    3.  17.  17.   5.   0.   8.   5.  15.   0.   0.  15. 
  4.   4.  16.  17.   8.    8.  28.  29.  16.   0.   0.   2.   2.   0.   1.   2. 
  0.   0.  10.  10.   1.    1.  11.  11.   6.   6.   6.   0.   0.  20.   6.   8. 
  0.   0.   0.   1.   0.    0.   0.   1.  13.   0.   0.   5.   0.   2.  10.   0. 
  2.   3.  14.  14.   1.    2.  10.  10.   0.  22.  30.   0.   0.  28.  22.   0. 
 14.  15.   2.   2.  21.   22.   5.   5.   0.  15.  15.   0.   7.  15.  15.   4. 
  4.   4.   0.   1.  25.   25.  20.  21.   0.   4.   4.   0.   9.   4.   4.  18. 
  0.   0.   3.   4.   0.    0.   3.   4.   2.   8.  11.   2.  22.   0.   0.   4. 
  3.   4.   0.   0.   4.    5.   1.   1.  10.   0.   0.   4.   4.   5.   0.  26. 
  0.   0.   5.   6.   0.    0.   5.   6.  20.   0.   6.   8.   8.  29.   0.  18. 
  1.   1.   0.   0.   4.    5.   5.   6.   9.   0.   0.   0.   0.   0.   5.   0. 
  7.   8.   0.   0.   8.    9.   2.   2.   0.  14.   4.   0.   0.   4.   8.   0. 
  0.   1.   0.   0.   1.    1.   0.   1.   2.   0.   0.   1.   1.   1.   0.   1. 
  1.   2.  16.  17.   1.    1.  14.  14.   6.   0.   2.   6.   6.  11.   0.   6. 
 12.  12.  10.  10.   2.    2.   0.   0.   4.   9.   9.  20.   0.  38.   9.   0. 
  8.   9.  19.  19.   0.    0.  12.  13.  16.  25.  25.  16.  16.   0.   0.  16. 
  9.  10.   2.   3.   7.    7.   0.   0.   9.  12.  12.   4.   0.  24.  12.   0. 
  3.   3.   3.   3.   0.    0.   0.   0.  26.   0.   8.   0.   0.  22.   0.   0. 
 12.  12.   0.   0.  13.   13.  18.  19.  16.   0.   0.  10.  10.   0.  31.  10. 
  0.   0.   2.   2.  13.   13.  15.  15.  22.   0.   0.   8.   8.  34.  28.   8. 
  2.   2.   8.   8.   6.    7.  16.  17.   0.  16.   9.   0.   0.   9.   9.   1. 
  5.   5.   9.   9.   8.    8.   0.   0.   0.  16.  20.   0.  31.  16.  16.   0. 
 13.  13.   0.   0.  13.   13.   0.   0.   0.  23.   3.   0.  26.   3.   3.   0. 
  0.   0.   9.   9.   6.    7.   3.   4.   0.   2.   2.   0.   0.   4.   2.   0. 
  5.   5.   5.   5.   0.    0.   0.   0.   0.   2.   7.   0.  10.   1.   1.   0. 
  2.   2.  11.  11.  13.   13.   0.   0.   0.  19.  19.  10.  22.  19.  21.   0. 
 10.  10.   0.   0.  10.   10.   0.   0.   2.   6.   6.  14.   0.  28.  10.   0. 
 27.  28.   5.   5.   3.    3.  20.  20.   7.   1.   1.  21.   0.   1.   1.   0. 
  0.   0.  24.  24.  11.   11.  13.  13.   0.  13.  17.   0.   8.  13.  13.  30. 
 10.  10.   0.   0.  10.   10.   0.   0.   8.  10.  20.   8.  16.   0.   0.   9. 
 12.  12.   9.   9.  22.   22.   1.   1.   0.   5.   5.   0.   0.  18.   5.   7. 
 17.  17.  13.  13.   4.    4.   0.   0.   6.   0.   8.   4.   4.   2.   0.   4. 
  0.   0.  22.  22.  26.   26.  12.  12.   0.  20.  20.   0.  18.  20.  20.  24. 
 11.  12.  17.  18.   5.    6.   0.   1.   0.   0.   0.  26.   0.  26.   0.   0. 
  2.   2.  11.  11.  19.   20.   7.   7.   0.   3.   3.   0.  22.   3.  17.   0. 
 13.  13.  13.  14.  13.   13.   0.   0.   0.   2.   8.   0.  13.   2.   2.   0. 
  9.  10.   5.   6.  15.   15.   0.   0.   4.   0.  28.   4.  17.   0.   0.  35. 
  5.   6.   0.   0.   5.    6.   0.   0.   9.   3.   0.  10.  10.   0.  20.   9. 
  0.   0.  18.  18.  10.   10.  10.  10.   0.   2.   2.   0.   0.  12.   2.  24. 
  7.   8.   0.   1.   7.    7.   0.   0.   1.  16.  16.   0.   0.  17.  16.   0. 
  1.   2.   0.   1.   0.    0.   2.   2.   2.  11.  20.   2.   2.   0.   0.  16. 
  0.   0.  16.  16.  10.   10.  26.  26.  16.  28.   0.  16.  33.   0.  19.  16. 
  0.   0.  15.  15.   0.    0.  15.  15.   0.  22.   4.   6.  14.   4.  10.   0. 
  4.   5.   2.   3.   0.    0.   7.   7.  15.  12.  12.   7.   0.  12.  28.   0. 
 12.  12.  31.  31.  11.   11.   8.   8.  10.   0.   1.  10.  28.   0.   0.  10. 
  2.   2.   4.   5.   3.    3.   0.   0.   0.   0.   0.  32.   0.  18.   0.   0. 
  0.   1.   0.   0.   0.    0.   0.   1.   0.   4.   0.  14.   0.   0.  13.   0. 
 10.  10.  18.  19.   7.    7.   1.   1.  14.   0.   5.  14.  14.  40.   0.  14. 
  4.   4.   0.   0.   8.    9.   6.   7.   0.   8.   6.   0.   0.   6.   6.   2. 
  7.   7.   0.   0.   7.    7.   0.   0.   1.  27.  15.   1.   4.   0.   0.   8. 
  8.   8.   3.   3.   0.    0.  11.  11.   7.   9.   0.  19.   7.   0.  20.   7. 
 15.  15.   1.   1.  12.   12.   2.   2.  10.  18.   6.  10.  10.   0.   0.  10. 
 19.  19.   0.   0.  17.   17.   4.   4.  28.   0.   0.   0.   0.   0.   4.   0. 
  9.  10.   1.   2.   3.    3.   5.   5.   8.   4.   0.   8.   8.   0.   0.   8. 
  1.   1.   0.   0.  10.   10.   9.   9.  24.   0.   0.   0.   0.   1.   0.  23. 
  0.   0.   1.   1.   0.    0.   1.   1.  26.  13.  13.  37.   0.  35.  13.   0. 
  4.   4.   3.   3.  19.   19.  12.  12.  10.   0.   0.  10.  10.  14.   8.  10. 
 14.  15.   0.   0.  10.   10.   4.   5.   5.   0.   0.  36.   1.   0.  31.   1. 
 13.  14.   1.   2.  10.   10.   2.   2.  22.   0.  10.  12.  12.   0.   0.  12. 
 13.  14.   5.   6.   5.    5.   3.   3.   2.  12.  12.   5.   0.  12.  12.   0. 
  0.   0.   4.   4.   8.    9.   5.   6.   0.   7.   7.   0.  11.   7.  15.   0. 
 26.  27.  19.  19.   7.    8.   0.   0.   0.   0.   0.   6.   2.   0.   0.   0. 
  3.   4.   4.   4.   9.   10.   2.   2.   0.   5.   5.   0.   5.   5.   5.   7. 
  6.   6.   9.   9.  17.   18.   2.   2.   1.   0.   0.   1.   1.   2.   2.   1. 
  0.   0.   1.   1.   5.    5.   6.   6.   2.  16.   0.   2.  15.   0.   0.   4. 
  0.   0.   1.   1.   0.    0.   1.   1.   0.   8.   2.  32.   0.   2.   4.   0. 
 11.  12.   3.   3.   4.    4.  18.  19.   5.   8.   0.   5.   5.   0.  17.   5. 
  0.   0.  10.  10.  10.   10.   0.   0.   0.   0.  28.   0.   0.   1.   0.  30. 
  2.   2.   1.   1.  12.   12.   9.   9.   0.   0.   0.   0.   0.  26.  10.   0. 
  3.   3.   0.   0.  20.   20.  23.  23.   0.   9.   0.   0.   0.   0.   1.   0. 
  5.   5.   0.   0.  26.   27.  21.  22.  15.  12.  12.   0.   0.  36.  26.   0. 
 13.  13.   0.   0.  14.   15.   1.   2.  15.   0.   0.  14.  14.  38.  10.  14. 
  0.   0.   3.   4.  12.   13.  16.  16.   6.   2.   2.   0.   0.  22.   4.   0. 
 10.  10.   0.   0.   0.    0.  10.  10.  20.   0.   0.  15.   0.   0.  20.   0. 
  1.   1.   2.   3.   0.    0.   2.   3.   3.   0.   0.   3.   3.   0.   0.   3. 
 24.  24.  13.  13.  11.   11.   0.   0.   4.   0.   0.   7.   0.   9.   0.   0. 
  6.   6.  12.  12.   0.    0.  10.  10.   0.  18.   4.  12.   0.   4.   4.   0. 
 18.  19.   3.   3.   6.    6.   9.   9.  12.  17.   4.  12.  12.   0.   0.  12. 
 10.  10.   7.   7.   0.    0.  17.  17.  25.   4.   4.  15.   0.   4.   4.   0. 
  0.   0.  19.  20.  17.   18.   2.   2.   6.   0.   8.   6.  18.   0.   0.  17. 
  1.   1.   0.   0.   4.    5.   3.   4.   0.  14.  10.   0.  10.  10.  10.  15. 
 32.  32.  23.  24.   8.    9.   0.   0.   0.  19.  16.   0.   4.   0.   0.   0. 
  7.   7.  13.  13.   0.    0.  20.  20.  12.  19.  33.   0.   0.  19.  19.  22. 
  0.   1.   5.   5.   6.    7.   1.   1.   0.   2.   2.   0.   0.   6.  12.   0. 
  5.   5.  10.  10.   0.    0.  15.  15.   1.  13.  13.  20.   0.  13.  26.   0. 
  0.   0.  12.  12.   3.    4.  13.  13.   0.  19.  19.   0.  12.  19.  19.  29. 
  2.   2.   0.   0.   9.    9.   7.   7.  18.   2.   2.   0.   0.  14.  11.   0. 
  3.   3.   0.   0.   6.    6.   3.   3.   4.   1.   1.   0.   0.   4.   1.   8. 
  0.   0.  22.  22.  16.   16.   6.   6.  11.   0.   0.  11.  11.   5.  16.  11. 
  6.   6.  22.  22.   0.    1.  15.  16.  14.   0.  20.  14.  14.  35.   0.  14. 
  4.   5.  19.  20.  24.   24.   0.   0.   2.   0.   0.   4.   8.   0.  23.   2. 
  4.   4.   0.   0.   2.    2.   2.   2.   0.  14.   5.  16.   0.   5.   6.   0. 
  0.   0.  18.  18.  22.   22.  26.  26.   0.  27.  27.   0.  17.  27.  27.  28. 
 11.  11.   8.   8.   8.    8.  27.  28.   0.  22.   8.   0.   0.   8.  18.   0. 
  0.   1.   2.   3.   0.    0.   2.   2.   0.   2.   1.   0.   1.   1.   1.   0. 
  1.   2.   0.   0.   1.    2.   0.   0.   1.  30.   0.   9.   2.   0.   6.   1. 
  6.   6.   1.   1.   5.    5.   0.   0.  25.   0.   9.  14.  14.   4.   0.  14. 
  5.   5.   0.   0.   5.    5.   0.   0.  11.   6.   0.  16.  12.   0.  10.  11. 
  0.   0.   3.   3.   5.    5.   8.   8.  30.   0.   0.   3.   3.  18.  32.   3. 
  0.   0.  22.  22.  15.   16.   6.   7.   0.   0.   0.  10.   8.   0.   8.   0. 
  1.   1.  14.  14.  19.   20.   4.   5.   0.   3.   3.   0.   0.   7.   3.  25. 
  6.   7.   4.   4.   0.    0.   9.   9.   0.   5.   3.   3.   0.   3.   3.   0. 
  0.   1.   1.   1.   0.    0.   1.   2.   0.   0.   1.   0.   0.   0.   0.   2. 
  0.   0.  11.  11.   0.    0.  11.  11.   0.  29.  31.   0.  20.  20.  20.  24. 
  8.   8.   6.   6.   2.    2.   0.   0.   6.  16.  16.   3.   0.  39.  16.   0. 
  0.   0.  13.  13.  11.   11.  14.  14.   2.   0.   0.   2.   2.  14.   0.   4. 
  0.   0.  17.  17.  15.   16.  15.  15.   0.  10.  10.   0.   5.  10.  22.   0. 
  4.   5.   9.   9.   1.    2.   3.   3.   5.   0.   0.   5.   5.   7.   0.   5. 
 19.  20.   5.   5.   5.    5.  10.  10.   5.   8.   8.  12.   0.   8.   8.   0. 
  8.   8.   2.   2.   0.    0.  10.  10.   0.   4.   8.   0.   0.   2.   2.  16. 
  2.   2.   6.   7.   2.    2.  10.  11.  18.   7.   0.  18.  18.   0.  24.  18. 
  0.   1.   1.   1.   0.    1.   2.   2.  20.   0.   0.  20.  20.   0.   0.  20. 
  2.   2.   3.   3.   0.    1.   0.   1.   0.  20.  20.  19.  16.  20.  20.   0. 
  0.   0.   1.   2.   1.    2.   0.   0.   0.   5.   5.   1.   2.   5.  17.   0. 
  8.   8.   0.   0.  23.   23.  15.  15.   7.  38.   0.   7.   9.   0.   0.  12. 
  5.   6.   8.   9.  14.   14.   0.   0.   2.   0.   0.   8.   2.   1.  17.   2. 
  0.   0.  18.  18.  22.   23.  13.  13.   0.   0.   0.   0.   9.   0.   0.   5. 
  0.   1.   0.   0.   0.    0.   0.   1.   0.  13.  14.   0.   0.  13.  13.   1. 
  7.   7.   4.   5.   1.    1.   1.   2.   2.   6.   0.   6.   2.   0.   0.   2. 
  0.   0.  13.  13.   5.    5.   8.   8.  10.   0.  28.  10.  14.   0.   0.  23. 
 17.  17.  21.  21.  19.   19.   0.   0.   0.   0.   2.   0.   0.   4.   0.   0. 
 19.  20.   9.  10.   0.    0.  14.  14.   4.   6.   0.  20.   4.   0.   0.   4. 
  0.   0.  13.  13.  16.   17.   6.   6.   1.   0.   0.   1.   1.   4.  17.   1. 
 10.  10.  14.  14.   0.    0.   4.   4.  30.   9.   9.  14.   0.  24.   9.   0. 
  0.   0.   4.   4.   3.    4.   7.   8.  22.   0.   0.   8.   8.   3.   0.  10. 
  2.   3.   5.   5.   2.    3.   0.   0.  14.   0.   0.  18.  14.   8.   0.  14. 
 20.  20.  29.  29.   3.    3.   6.   6.  21.   0.   0.  40.  21.   9.   0.  21. 
  0.   0.   3.   4.   2.    3.   1.   1.   0.   2.  10.   0.   4.   2.   2.  13. 
  0.   0.   1.   1.  23.   24.  24.  25.   4.   2.   0.   4.  28.   0.   6.   4. 
  9.  10.   0.   0.  10.   10.   3.   4.  28.  21.  21.   0.   0.  21.  21.  13. 
 11.  11.  26.  27.  14.   14.   2.   2.   0.   2.   2.  15.   0.  13.   2.   0. 
  5.   5.   0.   0.   5.    5.   0.   0.   0.  14.   8.   6.  20.   8.  18.   0. 
  0.   0.   0.   0.   3.    4.   3.   4.  11.   0.   0.   0.   0.   7.   0.   2. 
  2.   3.   3.   3.   0.    0.   3.   3.   5.   0.   0.  27.   0.   0.   0.   0. 
  5.   5.  14.  15.   6.    6.   3.   4.   2.   0.  15.   2.   7.   0.   0.   2. 
  2.   3.   3.   4.   6.    6.   0.   0.  15.   0.   0.  15.  15.  29.  18.  15. 
  7.   7.   9.  10.   8.    8.   0.   0.   2.   0.  12.   2.  32.   0.   0.   2. 
  0.   0.   1.   2.   0.    0.   1.   2.   0.   8.   7.   1.   1.   7.   8.   0. 
 11.  11.   8.   8.  28.   29.   9.  10.   5.   0.   0.   5.   6.   0.   0.  20. 
 11.  11.  11.  11.   0.    0.   0.   0.   5.   0.   0.   8.   1.  18.   0.   1. 
  7.   7.   6.   6.   0.    0.  13.  13.  15.  11.  11.   8.   0.  11.  20.   0. 
  0.   0.  16.  16.  17.   17.  13.  13.  12.   0.   0.  12.  24.   0.   0.  22. 
  8.   8.   0.   0.  10.   11.   5.   6.   3.   4.   4.   0.   0.   4.   4.   3. 
  0.   0.   0.   0.   0.    0.   0.   0.   1.   0.   0.   1.   0.   1.   1.   0. 
  0.   1.   0.   0.   0.    0.   0.   1.  17.   0.   0.   2.   0.   0.  12.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   6.   0.   0.   8.   0.  10.  21.   0. 
  4.   4.   0.   0.   3.    3.   1.   1.   5.  11.   0.  15.   5.   0.   7.   5. 
  5.   5.   3.   3.   0.    0.   8.   8.   9.   0.   0.  36.   3.   0.  12.   3. 
  4.   5.   0.   0.   4.    5.   0.   0.   0.  11.  10.  10.  13.  10.  12.   0. 
  2.   2.   0.   0.   4.    5.   2.   3.   2.   2.   2.   0.   0.   4.   8.   0. 
  7.   7.   0.   0.   7.    7.   0.   0.   0.  32.  20.   8.  30.  20.  28.   0. 
  1.   2.   7.   7.   2.    2.  10.  11.   1.   3.   0.   1.   1.   0.   9.   1. 
  6.   6.   1.   2.   4.    5.   0.   0.   0.  14.  28.   0.  18.  11.  11.   0. 
 28.  28.  21.  21.   7.    7.   0.   0.  17.   3.   4.   0.   0.  15.   3.   0. 
  5.   5.   0.   1.   0.    0.   5.   6.   9.  20.  34.   0.   0.  20.  20.  21. 
  8.   9.   7.   7.   1.    2.   0.   0.   7.  18.   3.   7.  28.   0.   0.   7. 
  0.   0.   9.   9.   3.    3.  12.  13.   8.  12.   0.   8.   8.   0.  23.   8. 
  4.   5.   0.   1.   4.    4.   0.   0.  10.   0.   5.   4.   4.   3.   0.   4. 
  0.   0.  10.  10.  13.   13.  21.  21.   8.   0.   0.   8.   8.  36.   2.   8. 
  0.   0.   3.   3.   3.    3.   0.   0.   0.   3.  15.   0.   0.  14.   3.   4. 
  4.   5.   2.   2.   0.    0.   2.   3.   0.  14.   3.  17.   0.   3.   3.   0. 
  0.   0.  12.  12.   6.    6.  18.  18.  14.  18.   0.  14.  33.   0.  10.  14. 
 15.  15.   2.   2.   2.    2.  19.  19.  37.  14.  14.   0.   0.  14.  14.  13. 
  4.   4.   0.   0.   4.    4.   0.   0.   6.   6.  20.   6.  16.   0.   0.  10. 
  0.   1.  19.  19.   0.    0.  18.  19.   0.  16.   2.   3.   4.   2.   2.   0. 
 11.  11.   0.   0.  11.   12.   8.   9.   8.   9.   9.   0.   0.   9.   9.  29. 
 14.  14.  21.  21.   2.    2.   5.   5.   0.   4.   4.  10.   0.  38.   4.   0. 
  0.   0.   4.   4.   1.    2.   3.   4.   9.   0.   0.   9.   9.   9.   2.   9. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   0.  14.   0.   7.   0.   0.   5. 
  3.   3.   0.   0.   3.    4.   0.   1.   7.   0.   0.   6.   6.   1.   0.   6. 
  5.   5.   1.   2.   6.    7.   0.   0.   0.   4.  16.   0.   1.   4.   4.  10. 
  8.   9.   0.   0.   8.    9.   0.   0.   4.   1.   0.   6.  36.   0.   1.   4. 
 15.  15.  12.  13.   9.   10.   0.   0.   0.   0.   9.   0.  14.   0.   0.   0. 
  0.   1.  11.  11.  11.   12.   0.   0.   0.   2.   2.   5.  25.   2.   7.   0. 
  3.   3.   2.   2.   7.    8.   2.   3.   0.   1.   1.   0.   1.   1.   1.   8. 
 14.  14.   4.   4.   1.    1.   9.   9.   0.   7.   3.  16.   0.   3.   3.   0. 
  2.   2.   7.   7.   9.    9.   0.   0.   3.   0.  14.   3.   3.  13.   0.  25. 
  2.   3.   6.   6.   0.    1.   9.   9.   7.   7.   7.   0.   0.   7.  13.   0. 
  9.   9.   0.   0.   9.    9.   0.   0.  26.   0.   0.  17.   2.  17.  13.   2. 
 10.  10.  10.  10.   0.    0.  13.  13.  12.  12.   0.  24.  12.   0.   0.  12. 
  9.  10.   6.   6.   0.    0.   4.   4.   0.   1.   0.   4.   0.   0.   0.   0. 
  0.   0.   4.   5.   2.    3.   2.   2.   2.   0.   0.   6.   4.   0.  23.   2. 
  6.   7.   0.   0.   2.    2.   4.   5.   0.   6.   1.   1.   0.   1.   5.   0. 
  9.   9.  13.  13.  22.   22.   0.   0.   4.   0.   0.   4.   4.   3.   0.   4. 
  1.   1.   7.   7.   8.    8.   0.   0.  10.   0.   2.  10.  10.  13.   0.  10. 
  7.   7.   0.   0.  10.   10.   3.   3.  16.   6.   0.  16.  20.   0.   8.  16. 
  5.   5.  11.  11.   0.    0.   6.   6.   4.  13.  13.  12.   0.  38.  13.   0. 
  7.   7.   8.   8.   0.    0.   1.   1.  28.   0.   4.   1.   1.   0.   0.   1. 
  4.   4.  12.  13.   0.    0.  15.  16.   0.  20.  16.   2.   0.  16.  16.   0. 
  2.   3.   0.   0.   2.    3.   0.   0.   0.   2.   0.  14.  26.   0.  40.   0. 
 12.  13.   3.   3.   0.    0.  15.  16.   2.   6.   1.   2.   2.   0.   0.   2. 
 17.  18.  11.  11.   0.    0.  12.  13.  14.  16.  16.   9.   0.  16.  16.   0. 
 10.  10.   0.   0.   0.    0.  10.  10.   0.  10.   0.   7.   0.   0.   8.   0. 
 12.  13.   0.   0.   3.    4.   9.   9.  28.   0.  12.   5.   5.   0.   0.   8. 
  9.   9.   7.   7.   0.    0.  16.  16.  13.   9.   8.  13.  13.   0.   0.  31. 
  3.   3.   0.   0.  20.   20.  22.  23.  23.   0.   0.   0.   0.   0.   0.  17. 
  0.   1.   0.   0.   1.    1.   0.   1.   0.  14.  12.   0.   1.  12.  12.   0. 
  0.   0.  12.  12.   0.    0.  12.  12.   8.   2.   2.   2.   0.  16.   8.   0. 
  6.   6.   8.   9.   0.    0.   2.   3.   3.  14.   0.   3.  32.   0.   0.   3. 
  3.   3.   6.   7.   0.    0.   3.   4.  14.   0.   0.   8.   0.   9.   0.   0. 
 18.  18.   0.   0.   9.   10.   8.   9.   5.   7.   7.   4.   0.   7.  31.   0. 
  6.   7.  18.  19.   2.    3.  27.  28.   6.   0.   0.   5.   5.   0.   2.   5. 
  1.   1.   0.   0.   0.    0.   1.   1.   0.   8.   6.  12.   0.   6.  15.   0. 
  2.   2.   8.   8.  16.   17.   6.   6.   2.   0.   0.   2.   2.   4.  30.   2. 
  3.   3.  22.  22.  25.   25.   0.   0.   0.   0.   0.  28.  12.   0.  19.   0. 
  7.   7.   0.   0.   4.    5.   7.   8.   0.   4.   2.   0.   0.   2.   2.   0. 
  9.  10.   0.   0.   9.   10.   0.   0.   0.  18.  21.   0.   4.  17.  17.  18. 
  4.   4.   0.   0.   8.    9.   4.   5.  25.   0.   0.  11.  11.   5.   1.  11. 
  0.   0.   0.   1.   3.    3.   2.   3.   2.   0.   0.   2.   2.   5.   0.  10. 
  0.   0.  12.  12.  12.   12.   0.   0.   0.   0.  26.   0.  13.   0.   0.   2. 
  0.   0.   8.   9.   1.    1.   8.   9.   0.   8.   8.   0.   0.   8.   8.   0. 
  5.   5.   4.   4.   0.    0.   7.   7.  19.   9.   9.   1.   0.   9.   9.   0. 
  0.   0.   3.   3.   0.    0.   3.   3.   6.   7.   7.  30.   0.  38.  20.   0. 
  2.   2.   1.   1.   1.    1.   0.   0.   0.  18.   3.  24.   2.   3.   3.   0. 
