  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
4287.341   -2.564    2.612    0.663   -0.703    0.549   -0.505   -2.724    2.669 
4293.351   -0.630    0.547    3.475   -3.460    0.305   -0.365    1.503   -1.506 
4296.251   -1.644    1.637   -0.353    0.289   -3.351    3.361    0.802   -0.881 
4309.756    2.243   -2.235    1.476   -1.458   -1.752    1.776   -2.116    2.125 
4277.201   -1.100    1.164    0.148   -0.122    1.508   -1.434   -3.328    3.358 
4285.652    0.972   -1.005    2.977   -2.943    2.082   -2.134    0.739   -0.682 
4291.585   -3.166    3.121    1.721   -1.784   -1.210    1.165    0.571   -0.646 
4304.126   -1.617    1.595   -1.666    1.714    2.602   -2.576    1.612   -1.612 
4275.742    1.438   -1.390   -1.258    1.297    3.069   -3.057   -1.224    1.302 
4281.320   -2.354    2.327    2.352   -2.362    1.750   -1.769   -0.744    0.742 
4292.368    2.341   -2.408    2.459   -2.402    0.590   -0.634    1.693   -1.659 
4300.756   -1.249    1.252   -1.276    1.244    1.301   -1.370    3.143   -3.113 
4286.475   -1.417    1.349    3.184   -3.191   -1.253    1.231    1.010   -1.058 
4290.356    2.017   -2.038   -0.682    0.689   -1.846    1.822    2.612   -2.605 
4293.671    2.385   -2.398    1.885   -1.837    2.322   -2.361    0.312   -0.235 
4305.079    1.741   -1.717    0.783   -0.769   -2.054    2.117   -2.618    2.599 
4283.631    2.454   -2.512    0.543   -0.485    0.896   -0.925    2.743   -2.702 
4288.565    1.062   -1.026   -2.676    2.651   -2.514    2.539    0.401   -0.404 
4296.915    2.072   -2.011   -1.331    1.391    1.948   -1.896   -2.215    2.281 
4306.084   -1.823    1.810   -2.337    2.368    1.984   -1.930    1.424   -1.461 
4280.859    1.048   -1.007   -0.707    0.754    3.199   -3.175   -1.672    1.737 
4283.800    3.090   -3.092   -1.653    1.698   -0.644    0.640    1.405   -1.368 
4292.463    0.309   -0.381    2.144   -2.112    1.749   -1.817    2.643   -2.613 
4302.745    1.971   -2.012    2.645   -2.596   -0.950    0.968   -1.726    1.723 
4279.364    1.659   -1.581   -3.395    3.419   -0.623    0.675    0.068   -0.039 
4288.554    0.982   -0.955   -0.199    0.262    3.577   -3.566   -0.945    1.018 
4295.511   -2.582    2.630   -1.287    1.239   -0.043    0.092   -2.547    2.502 
4308.405    2.108   -2.082    1.197   -1.176   -1.220    1.253   -2.723    2.736 
4283.066    0.341   -0.342   -1.444    1.377   -3.167    3.162    1.571   -1.632 
4292.815    2.070   -2.135    1.281   -1.231    1.025   -1.096    2.785   -2.736 
4295.192   -2.602    2.541    2.467   -2.515   -0.843    0.779    1.108   -1.160 
4309.986    1.899   -1.904    2.233   -2.234   -1.708    1.699   -1.805    1.812 
4280.515   -2.749    2.679    2.585   -2.649    0.052   -0.086   -0.694    0.620 
4293.174    1.012   -1.097    1.881   -1.865   -1.023    0.963    3.023   -3.022 
4294.275   -1.211    1.226   -1.202    1.144   -3.433    3.464   -0.013   -0.055 
4309.049    2.187   -2.169    1.734   -1.710   -1.354    1.376   -2.267    2.291 
4281.081   -2.209    2.167    2.852   -2.887    0.931   -0.978   -0.877    0.849 
4283.620    1.053   -1.120    1.659   -1.638    0.429   -0.502    3.265   -3.234 
4291.283    2.509   -2.502    0.702   -0.625    2.395   -2.380   -1.484    1.549 
4304.413   -1.562    1.568   -1.795    1.834    2.831   -2.802    1.039   -1.033 
4282.342    0.299   -0.321   -0.977    0.919   -3.021    2.997    2.123   -2.183 
4292.047    0.299   -0.383    2.474   -2.447    1.134   -1.221    2.690   -2.668 
4295.702   -2.911    2.891    1.889   -1.954   -1.452    1.434   -0.793    0.727 
4309.758    2.477   -2.487    2.037   -2.019   -1.478    1.472   -1.520    1.534 
4284.615    0.622   -0.601    0.423   -0.354    3.175   -3.126   -2.032    2.087 
4288.247   -3.619    3.631    0.993   -1.044    0.106   -0.110   -0.744    0.710 
4296.374    0.203   -0.264    2.529   -2.515    1.283   -1.366    2.585   -2.551 
4307.733   -1.053    1.077   -2.684    2.696    1.743   -1.733    1.850   -1.824 
4278.037    0.545   -0.550    0.494   -0.438    3.752   -3.750   -0.197    0.245 
4287.322   -3.223    3.211    1.779   -1.817    0.183   -0.191   -1.074    1.032 
4292.995    0.599   -0.683    2.723   -2.701   -0.303    0.248    2.622   -2.631 
4303.374    1.918   -1.909    1.996   -1.970   -0.668    0.671   -2.572    2.605 
4288.478   -0.653    0.653    1.901   -1.857    2.934   -2.932   -1.454    1.495 
4293.240   -2.304    2.364   -1.389    1.345   -0.898    0.959   -2.586    2.538 
4296.111   -2.224    2.166    2.479   -2.537   -1.520    1.459    1.170   -1.230 
4309.968    2.028   -2.010    1.746   -1.756   -1.749    1.745   -2.132    2.149 
4277.082    1.175   -1.218    3.232   -3.205    1.184   -1.252    1.182   -1.138 
4281.995   -2.839    2.842    1.608   -1.630    0.391   -0.384   -1.982    1.939 
4292.907   -1.344    1.296    0.810   -0.858   -2.866    2.840    2.010   -2.073 
4300.049   -1.882    1.827   -0.964    0.995    2.224   -2.228    2.301   -2.327 
4280.536    3.582   -3.558   -1.005    1.066    0.922   -0.904   -0.040    0.100 
4284.850   -0.654    0.671    0.665   -0.632    3.174   -3.153   -1.939    1.979 
4292.791   -0.712    0.772   -3.101    3.094   -0.725    0.802   -2.016    1.989 
4302.765   -0.959    0.960   -1.906    1.913    1.795   -1.825    2.641   -2.608 
4274.238    0.493   -0.467   -0.061    0.110    3.603   -3.593   -1.158    1.232 
4280.948   -2.225    2.171    3.104   -3.124    0.362   -0.397    0.008   -0.036 
4292.248   -2.562    2.626   -1.789    1.736   -0.392    0.445   -2.192    2.155 
4301.687    1.707   -1.707    1.383   -1.351   -1.137    1.188   -2.936    2.926 
4272.042   -3.394    3.439    0.522   -0.592    0.082   -0.045   -1.660    1.571 
4287.854    0.849   -0.836    0.776   -0.714    3.399   -3.383   -1.370    1.427 
4292.406   -0.604    0.516    3.043   -3.038    0.354   -0.439    2.246   -2.236 
4305.378    1.387   -1.385    2.150   -2.157   -1.744    1.754   -2.272    2.258 
4279.929   -0.685    0.654    2.501   -2.456    2.559   -2.587   -1.183    1.230 
4284.162    1.401   -1.330   -2.382    2.426    1.766   -1.694   -1.983    2.032 
4294.039    2.898   -2.935    0.699   -0.642    1.083   -1.136    2.169   -2.105 
4304.687    1.976   -1.984    1.523   -1.508   -1.943    1.979   -2.175    2.148 
4290.634   -0.730    0.719    2.023   -1.983    2.941   -2.949   -1.222    1.259 
4295.712   -2.671    2.631    2.008   -2.075   -1.831    1.790    0.506   -0.574 
4297.360   -1.735    1.806   -1.881    1.848   -0.322    0.394   -2.850    2.819 
4311.612    2.027   -2.020    1.765   -1.759   -1.630    1.637   -2.216    2.222 
4285.597   -2.660    2.698    0.897   -0.936    0.958   -0.921   -2.432    2.388 
4290.932    1.966   -1.932   -0.902    0.970    2.851   -2.817   -1.384    1.457 
4295.382    0.009    0.068   -2.902    2.868   -1.785    1.855   -1.783    1.753 
4308.649   -1.926    1.943   -2.185    2.164    1.580   -1.591    1.945   -1.943 
4271.146   -0.062    0.118   -0.409    0.425    1.971   -1.914   -3.249    3.274 
4280.827   -1.858    1.860    1.039   -1.095   -2.678    2.689   -1.716    1.653 
4284.131    1.803   -1.753   -2.747    2.752   -1.814    1.848   -0.777    0.787 
4300.867    2.815   -2.874    2.450   -2.378   -0.550    0.550   -0.704    0.721 
4277.715    1.691   -1.755   -0.333    0.340   -1.676    1.602    2.983   -2.974 
4284.776    2.964   -2.931   -1.474    1.554    1.688   -1.647   -0.914    0.998 
4294.834    0.600   -0.662    2.912   -2.870    2.134   -2.195    1.175   -1.120 
4306.178   -1.610    1.630   -2.000    1.991    2.127   -2.149    1.905   -1.872 
4281.281   -3.353    3.378    0.136   -0.176   -0.079    0.106   -1.845    1.795 
4286.660    1.679   -1.644   -0.498    0.540    1.256   -1.198   -3.175    3.197 
4293.089    0.205   -0.168   -2.806    2.779   -2.569    2.617   -0.463    0.425 
4305.906   -0.725    0.741   -2.561    2.606    2.571   -2.538    1.025   -1.000 
4275.992   -3.255    3.212    1.955   -2.038    0.292   -0.345   -0.301    0.248 
4286.187    1.255   -1.295    1.617   -1.547    3.234   -3.253    0.244   -0.194 
4292.581    0.363   -0.420    1.253   -1.272   -1.042    0.972    3.462   -3.460 
4303.948   -1.537    1.564   -2.562    2.585    1.772   -1.734    1.624   -1.619 
4278.315    3.424   -3.386   -1.647    1.725    0.119   -0.084    0.471   -0.412 
